Time	 FairTen4	 FairTen5	 FairTen6	 
43.862	 275065	 275100	 275100	 
43.864	 275062	 275097	 275097	 
43.866	 275060	 275095	 275095	 
43.868	 275057	 275092	 275092	 
43.87	 275054	 275089	 275089	 
43.872	 275052	 275087	 275087	 
43.874	 275049	 275084	 275084	 
43.876	 275046	 275081	 275081	 
43.878	 275044	 275079	 275079	 
43.88	 275041	 275076	 275076	 
43.882	 275038	 275074	 275074	 
43.884	 275036	 275071	 275071	 
43.886	 275033	 275068	 275068	 
43.888	 275030	 275065	 275065	 
43.89	 275028	 275063	 275063	 
43.892	 275025	 275060	 275060	 
43.894	 275022	 275057	 275057	 
43.896	 275020	 275055	 275055	 
43.898	 275017	 275052	 275052	 
43.9	 275014	 275049	 275049	 
43.902	 275012	 275047	 275047	 
43.904	 275009	 275044	 275044	 
43.906	 275006	 275041	 275041	 
43.908	 275004	 275038	 275038	 
43.91	 275001	 275036	 275036	 
43.912	 274998	 275033	 275033	 
43.914	 274995	 275030	 275030	 
43.916	 274993	 275028	 275028	 
43.918	 274990	 275025	 275025	 
43.92	 274987	 275022	 275022	 
43.922	 274985	 275019	 275019	 
43.924	 274982	 275017	 275017	 
43.926	 274979	 275014	 275014	 
43.928	 274976	 275011	 275011	 
43.93	 274974	 275008	 275008	 
43.932	 274971	 275006	 275006	 
43.934	 274968	 275003	 275003	 
43.936	 274965	 275000	 275000	 
43.938	 274963	 274997	 274997	 
43.94	 274960	 274995	 274995	 
43.942	 274957	 274992	 274992	 
43.944	 274954	 274989	 274989	 
43.946	 274952	 274986	 274986	 
43.948	 274949	 274984	 274984	 
43.95	 274946	 274981	 274981	 
43.952	 274943	 274978	 274978	 
43.954	 274941	 274975	 274975	 
43.956	 274938	 274973	 274973	 
43.958	 274935	 274970	 274970	 
43.96	 274932	 274967	 274967	 
43.962	 274929	 274964	 274964	 
43.964	 274927	 274961	 274961	 
43.966	 274924	 274959	 274959	 
43.968	 274921	 274956	 274956	 
43.97	 274918	 274953	 274953	 
43.972	 274916	 274950	 274950	 
43.974	 274913	 274947	 274947	 
43.976	 274910	 274945	 274945	 
43.978	 274907	 274942	 274942	 
43.98	 274904	 274939	 274939	 
43.982	 274902	 274936	 274936	 
43.984	 274899	 274933	 274933	 
43.986	 274896	 274931	 274931	 
43.988	 274893	 274928	 274928	 
43.99	 274890	 274925	 274925	 
43.992	 274888	 274922	 274922	 
43.994	 274885	 274919	 274919	 
43.996	 274882	 274917	 274917	 
43.998	 274879	 274914	 274914	 
44	 274876	 274911	 274911	 
44.002	 274873	 274908	 274908	 
44.004	 274871	 274905	 274905	 
44.006	 274868	 274902	 274902	 
44.008	 274865	 274900	 274900	 
44.01	 274862	 274897	 274897	 
44.012	 274859	 274894	 274894	 
44.014	 274857	 274891	 274891	 
44.016	 274854	 274888	 274888	 
44.018	 274851	 274885	 274885	 
44.02	 274848	 274883	 274883	 
44.022	 274845	 274880	 274880	 
44.024	 274842	 274877	 274877	 
44.026	 274839	 274874	 274874	 
44.028	 274837	 274871	 274871	 
44.03	 274834	 274868	 274868	 
44.032	 274831	 274866	 274866	 
44.034	 274828	 274863	 274863	 
44.036	 274825	 274860	 274860	 
44.038	 274822	 274857	 274857	 
44.04	 274820	 274854	 274854	 
44.042	 274817	 274851	 274851	 
44.044	 274814	 274848	 274848	 
44.046	 274811	 274846	 274846	 
44.048	 274808	 274843	 274843	 
44.05	 274805	 274840	 274840	 
44.052	 274802	 274837	 274837	 
44.054	 274800	 274834	 274834	 
44.056	 274797	 274831	 274831	 
44.058	 274794	 274828	 274828	 
44.06	 274791	 274826	 274826	 
44.062	 274788	 274823	 274823	 
44.064	 274785	 274820	 274820	 
44.066	 274782	 274817	 274817	 
44.068	 274780	 274814	 274814	 
44.07	 274777	 274811	 274811	 
44.072	 274774	 274808	 274808	 
44.074	 274771	 274805	 274805	 
44.076	 274768	 274803	 274803	 
44.078	 274765	 274800	 274800	 
44.08	 274762	 274797	 274797	 
44.082	 274760	 274794	 274794	 
44.084	 274757	 274791	 274791	 
44.086	 274754	 274788	 274788	 
44.088	 274751	 274785	 274785	 
44.09	 274748	 274783	 274783	 
44.092	 274745	 274780	 274780	 
44.094	 274742	 274777	 274777	 
44.096	 274739	 274774	 274774	 
44.098	 274737	 274771	 274771	 
44.1	 274734	 274768	 274768	 
44.102	 274731	 274765	 274765	 
44.104	 274728	 274763	 274763	 
44.106	 274725	 274760	 274760	 
44.108	 274722	 274757	 274757	 
44.11	 274719	 274754	 274754	 
44.112	 274717	 274751	 274751	 
44.114	 274714	 274748	 274748	 
44.116	 274711	 274745	 274745	 
44.118	 274708	 274743	 274743	 
44.12	 274705	 274740	 274740	 
44.122	 274702	 274737	 274737	 
44.124	 274700	 274734	 274734	 
44.126	 274697	 274731	 274731	 
44.128	 274694	 274728	 274728	 
44.13	 274691	 274726	 274726	 
44.132	 274688	 274723	 274723	 
44.134	 274685	 274720	 274720	 
44.136	 274683	 274717	 274717	 
44.138	 274680	 274714	 274714	 
44.14	 274677	 274711	 274711	 
44.142	 274674	 274709	 274709	 
44.144	 274671	 274706	 274706	 
44.146	 274668	 274703	 274703	 
44.148	 274666	 274700	 274700	 
44.15	 274663	 274697	 274697	 
44.152	 274660	 274695	 274695	 
44.154	 274657	 274692	 274692	 
44.156	 274654	 274689	 274689	 
44.158	 274652	 274686	 274686	 
44.16	 274649	 274683	 274683	 
44.162	 274646	 274681	 274681	 
44.164	 274643	 274678	 274678	 
44.166	 274640	 274675	 274675	 
44.168	 274638	 274672	 274672	 
44.17	 274635	 274670	 274670	 
44.172	 274632	 274667	 274667	 
44.174	 274629	 274664	 274664	 
44.176	 274627	 274661	 274661	 
44.178	 274624	 274659	 274659	 
44.18	 274621	 274656	 274656	 
44.182	 274618	 274653	 274653	 
44.184	 274616	 274650	 274650	 
44.186	 274613	 274648	 274648	 
44.188	 274610	 274645	 274645	 
44.19	 274608	 274642	 274642	 
44.192	 274605	 274640	 274640	 
44.194	 274602	 274637	 274637	 
44.196	 274599	 274634	 274634	 
44.198	 274597	 274631	 274631	 
44.2	 274594	 274629	 274629	 
44.202	 274591	 274626	 274626	 
44.204	 274589	 274623	 274623	 
44.206	 274586	 274621	 274621	 
44.208	 274583	 274618	 274618	 
44.21	 274581	 274615	 274615	 
44.212	 274578	 274613	 274613	 
44.214	 274575	 274610	 274610	 
44.216	 274573	 274608	 274608	 
44.218	 274570	 274605	 274605	 
44.22	 274567	 274602	 274602	 
44.222	 274565	 274600	 274600	 
44.224	 274562	 274597	 274597	 
44.226	 274560	 274595	 274595	 
44.228	 274557	 274592	 274592	 
44.23	 274554	 274589	 274589	 
44.232	 274552	 274587	 274587	 
44.234	 274549	 274584	 274584	 
44.236	 274547	 274582	 274582	 
44.238	 274544	 274579	 274579	 
44.24	 274542	 274577	 274577	 
44.242	 274539	 274574	 274574	 
44.244	 274537	 274572	 274572	 
44.246	 274534	 274569	 274569	 
44.248	 274532	 274567	 274567	 
44.25	 274529	 274564	 274564	 
44.252	 274527	 274562	 274562	 
44.254	 274524	 274559	 274559	 
44.256	 274522	 274557	 274557	 
44.258	 274519	 274554	 274554	 
44.26	 274517	 274552	 274552	 
44.262	 274514	 274549	 274549	 
44.264	 274512	 274547	 274547	 
44.266	 274509	 274544	 274544	 
44.268	 274507	 274542	 274542	 
44.27	 274504	 274540	 274540	 
44.272	 274502	 274537	 274537	 
44.274	 274500	 274535	 274535	 
44.276	 274497	 274532	 274532	 
44.278	 274495	 274530	 274530	 
44.28	 274492	 274528	 274528	 
44.282	 274490	 274525	 274525	 
44.284	 274488	 274523	 274523	 
44.286	 274485	 274521	 274521	 
44.288	 274483	 274518	 274518	 
44.29	 274481	 274516	 274516	 
44.292	 274478	 274514	 274514	 
44.294	 274476	 274511	 274511	 
44.296	 274474	 274509	 274509	 
44.298	 274471	 274507	 274507	 
44.3	 274469	 274504	 274504	 
44.302	 274467	 274502	 274502	 
44.304	 274465	 274500	 274500	 
44.306	 274462	 274498	 274498	 
44.308	 274460	 274495	 274495	 
44.31	 274458	 274493	 274493	 
44.312	 274456	 274491	 274491	 
44.314	 274453	 274489	 274489	 
44.316	 274451	 274487	 274487	 
44.318	 274449	 274484	 274484	 
44.32	 274447	 274482	 274482	 
44.322	 274444	 274480	 274480	 
44.324	 274442	 274478	 274478	 
44.326	 274440	 274476	 274476	 
44.328	 274438	 274473	 274473	 
44.33	 274436	 274471	 274471	 
44.332	 274434	 274469	 274469	 
44.334	 274431	 274467	 274467	 
44.336	 274429	 274465	 274465	 
44.338	 274427	 274463	 274463	 
44.34	 274425	 274461	 274461	 
44.342	 274423	 274459	 274459	 
44.344	 274421	 274457	 274457	 
44.346	 274419	 274454	 274454	 
44.348	 274417	 274452	 274452	 
44.35	 274415	 274450	 274450	 
44.352	 274413	 274448	 274448	 
44.354	 274410	 274446	 274446	 
44.356	 274408	 274444	 274444	 
44.358	 274406	 274442	 274442	 
44.36	 274404	 274440	 274440	 
44.362	 274402	 274438	 274438	 
44.364	 274400	 274436	 274436	 
44.366	 274398	 274434	 274434	 
44.368	 274396	 274432	 274432	 
44.37	 274394	 274430	 274430	 
44.372	 274392	 274428	 274428	 
44.374	 274390	 274426	 274426	 
44.376	 274388	 274424	 274424	 
44.378	 274386	 274422	 274422	 
44.38	 274384	 274420	 274420	 
44.382	 274383	 274419	 274419	 
44.384	 274381	 274417	 274417	 
44.386	 274379	 274415	 274415	 
44.388	 274377	 274413	 274413	 
44.39	 274375	 274411	 274411	 
44.392	 274373	 274409	 274409	 
44.394	 274371	 274407	 274407	 
44.396	 274369	 274405	 274405	 
44.398	 274367	 274403	 274403	 
44.4	 274365	 274402	 274402	 
44.402	 274364	 274400	 274400	 
44.404	 274362	 274398	 274398	 
44.406	 274360	 274396	 274396	 
44.408	 274358	 274394	 274394	 
44.41	 274356	 274392	 274392	 
44.412	 274354	 274391	 274391	 
44.414	 274353	 274389	 274389	 
44.416	 274351	 274387	 274387	 
44.418	 274349	 274385	 274385	 
44.42	 274347	 274383	 274383	 
44.422	 274345	 274382	 274382	 
44.424	 274344	 274380	 274380	 
44.426	 274342	 274378	 274378	 
44.428	 274340	 274376	 274376	 
44.43	 274338	 274375	 274375	 
44.432	 274337	 274373	 274373	 
44.434	 274335	 274371	 274371	 
44.436	 274333	 274370	 274370	 
44.438	 274331	 274368	 274368	 
44.44	 274330	 274366	 274366	 
44.442	 274328	 274364	 274364	 
44.444	 274326	 274363	 274363	 
44.446	 274325	 274361	 274361	 
44.448	 274323	 274359	 274359	 
44.45	 274321	 274358	 274358	 
44.452	 274320	 274356	 274356	 
44.454	 274318	 274355	 274355	 
44.456	 274316	 274353	 274353	 
44.458	 274315	 274351	 274351	 
44.46	 274313	 274350	 274350	 
44.462	 274311	 274348	 274348	 
44.464	 274310	 274346	 274346	 
44.466	 274308	 274345	 274345	 
44.468	 274307	 274343	 274343	 
44.47	 274305	 274342	 274342	 
44.472	 274303	 274340	 274340	 
44.474	 274302	 274339	 274339	 
44.476	 274300	 274337	 274337	 
44.478	 274299	 274336	 274336	 
44.48	 274297	 274334	 274334	 
44.482	 274296	 274333	 274333	 
44.484	 274294	 274331	 274331	 
44.486	 274293	 274329	 274329	 
44.488	 274291	 274328	 274328	 
44.49	 274290	 274327	 274327	 
44.492	 274288	 274325	 274325	 
44.494	 274287	 274324	 274324	 
44.496	 274285	 274322	 274322	 
44.498	 274284	 274321	 274321	 
44.5	 274282	 274319	 274319	 
44.502	 274281	 274318	 274318	 
44.504	 274279	 274316	 274316	 
44.506	 274278	 274315	 274315	 
44.508	 274276	 274314	 274314	 
44.51	 274275	 274312	 274312	 
44.512	 274274	 274311	 274311	 
44.514	 274272	 274309	 274309	 
44.516	 274271	 274308	 274308	 
44.518	 274269	 274307	 274307	 
44.52	 274268	 274305	 274305	 
44.522	 274267	 274304	 274304	 
44.524	 274265	 274303	 274303	 
44.526	 274264	 274301	 274301	 
44.528	 274263	 274300	 274300	 
44.53	 274261	 274299	 274299	 
44.532	 274260	 274297	 274297	 
44.534	 274259	 274296	 274296	 
44.536	 274257	 274295	 274295	 
44.538	 274256	 274294	 274294	 
44.54	 274255	 274292	 274292	 
44.542	 274254	 274291	 274291	 
44.544	 274252	 274290	 274290	 
44.546	 274251	 274289	 274289	 
44.548	 274250	 274287	 274287	 
44.55	 274249	 274286	 274286	 
44.552	 274247	 274285	 274285	 
44.554	 274246	 274284	 274284	 
44.556	 274245	 274283	 274283	 
44.558	 274244	 274281	 274281	 
44.56	 274243	 274280	 274280	 
44.562	 274242	 274279	 274279	 
44.564	 274240	 274278	 274278	 
44.566	 274239	 274277	 274277	 
44.568	 274238	 274276	 274276	 
44.57	 274237	 274275	 274275	 
44.572	 274236	 274274	 274274	 
44.574	 274235	 274273	 274273	 
44.576	 274234	 274271	 274271	 
44.578	 274233	 274270	 274270	 
44.58	 274232	 274269	 274269	 
44.582	 274231	 274268	 274268	 
44.584	 274229	 274267	 274267	 
44.586	 274228	 274266	 274266	 
44.588	 274227	 274265	 274265	 
44.59	 274226	 274264	 274264	 
44.592	 274225	 274263	 274263	 
44.594	 274224	 274262	 274262	 
44.596	 274223	 274261	 274261	 
44.598	 274222	 274260	 274260	 
44.6	 274221	 274259	 274259	 
44.602	 274221	 274259	 274259	 
44.604	 274220	 274258	 274258	 
44.606	 274219	 274257	 274257	 
44.608	 274218	 274256	 274256	 
44.61	 274217	 274255	 274255	 
44.612	 274216	 274254	 274254	 
44.614	 274215	 274253	 274253	 
44.616	 274214	 274252	 274252	 
44.618	 274213	 274251	 274251	 
44.62	 274212	 274251	 274251	 
44.622	 274212	 274250	 274250	 
44.624	 274211	 274249	 274249	 
44.626	 274210	 274248	 274248	 
44.628	 274209	 274247	 274247	 
44.63	 274208	 274247	 274247	 
44.632	 274208	 274246	 274246	 
44.634	 274207	 274245	 274245	 
44.636	 274206	 274244	 274244	 
44.638	 274205	 274244	 274244	 
44.64	 274205	 274243	 274243	 
44.642	 274204	 274242	 274242	 
44.644	 274203	 274241	 274241	 
44.646	 274202	 274241	 274241	 
44.648	 274202	 274240	 274240	 
44.65	 274201	 274239	 274239	 
44.652	 274200	 274239	 274239	 
44.654	 274200	 274238	 274238	 
44.656	 274199	 274238	 274238	 
44.658	 274198	 274237	 274237	 
44.66	 274198	 274236	 274236	 
44.662	 274197	 274236	 274236	 
44.664	 274196	 274235	 274235	 
44.666	 274196	 274235	 274235	 
44.668	 274195	 274234	 274234	 
44.67	 274195	 274233	 274233	 
44.672	 274194	 274233	 274233	 
44.674	 274194	 274232	 274232	 
44.676	 274193	 274232	 274232	 
44.678	 274192	 274231	 274231	 
44.68	 274192	 274231	 274231	 
44.682	 274191	 274230	 274230	 
44.684	 274191	 274230	 274230	 
44.686	 274190	 274229	 274229	 
44.688	 274190	 274229	 274229	 
44.69	 274189	 274228	 274228	 
44.692	 274189	 274228	 274228	 
44.694	 274189	 274227	 274227	 
44.696	 274188	 274227	 274227	 
44.698	 274188	 274227	 274227	 
44.7	 274187	 274226	 274226	 
44.702	 274187	 274226	 274226	 
44.704	 274186	 274225	 274225	 
44.706	 274186	 274225	 274225	 
44.708	 274186	 274225	 274225	 
44.71	 274185	 274224	 274224	 
44.712	 274185	 274224	 274224	 
44.714	 274185	 274224	 274224	 
44.716	 274184	 274223	 274223	 
44.718	 274184	 274223	 274223	 
44.72	 274184	 274223	 274223	 
44.722	 274183	 274222	 274222	 
44.724	 274183	 274222	 274222	 
44.726	 274183	 274222	 274222	 
44.728	 274182	 274222	 274222	 
44.73	 274182	 274221	 274221	 
44.732	 274182	 274221	 274221	 
44.734	 274182	 274221	 274221	 
44.736	 274181	 274221	 274221	 
44.738	 274181	 274221	 274221	 
44.74	 274181	 274220	 274220	 
44.742	 274181	 274220	 274220	 
44.744	 274181	 274220	 274220	 
44.746	 274180	 274220	 274220	 
44.748	 274180	 274220	 274220	 
44.75	 274180	 274220	 274220	 
44.752	 274180	 274220	 274220	 
44.754	 274180	 274219	 274219	 
44.756	 274180	 274219	 274219	 
44.758	 274180	 274219	 274219	 
44.76	 274180	 274219	 274219	 
44.762	 274179	 274219	 274219	 
44.764	 274179	 274219	 274219	 
44.766	 274179	 274219	 274219	 
44.768	 274179	 274219	 274219	 
44.77	 274179	 274219	 274219	 
44.772	 274179	 274219	 274219	 
44.774	 274179	 274219	 274219	 
44.776	 274179	 274219	 274219	 
44.778	 274179	 274219	 274219	 
44.78	 274179	 274219	 274219	 
44.782	 274179	 274219	 274219	 
44.784	 274179	 274219	 274219	 
44.786	 274179	 274219	 274219	 
44.788	 274179	 274219	 274219	 
44.79	 274179	 274219	 274219	 
44.792	 274179	 274219	 274219	 
44.794	 274179	 274219	 274219	 
44.796	 274180	 274219	 274219	 
44.798	 274180	 274220	 274220	 
44.8	 274180	 274220	 274220	 
44.802	 274180	 274220	 274220	 
44.804	 274180	 274220	 274220	 
44.806	 274180	 274220	 274220	 
44.808	 274180	 274220	 274220	 
44.81	 274180	 274220	 274220	 
44.812	 274181	 274221	 274221	 
44.814	 274181	 274221	 274221	 
44.816	 274181	 274221	 274221	 
44.818	 274181	 274221	 274221	 
44.82	 274181	 274221	 274221	 
44.822	 274181	 274222	 274222	 
44.824	 274182	 274222	 274222	 
44.826	 274182	 274222	 274222	 
44.828	 274182	 274222	 274222	 
44.83	 274182	 274223	 274223	 
44.832	 274183	 274223	 274223	 
44.834	 274183	 274223	 274223	 
44.836	 274183	 274223	 274223	 
44.838	 274183	 274224	 274224	 
44.84	 274184	 274224	 274224	 
44.842	 274184	 274224	 274224	 
44.844	 274184	 274225	 274225	 
44.846	 274185	 274225	 274225	 
44.848	 274185	 274225	 274225	 
44.85	 274185	 274226	 274226	 
44.852	 274185	 274226	 274226	 
44.854	 274186	 274226	 274226	 
44.856	 274186	 274227	 274227	 
44.858	 274186	 274227	 274227	 
44.86	 274187	 274227	 274227	 
44.862	 274187	 274228	 274228	 
44.864	 274188	 274228	 274228	 
44.866	 274188	 274229	 274229	 
44.868	 274188	 274229	 274229	 
44.87	 274189	 274229	 274229	 
44.872	 274189	 274230	 274230	 
44.874	 274189	 274230	 274230	 
44.876	 274190	 274231	 274231	 
44.878	 274190	 274231	 274231	 
44.88	 274191	 274231	 274231	 
44.882	 274191	 274232	 274232	 
44.884	 274192	 274232	 274232	 
44.886	 274192	 274233	 274233	 
44.888	 274193	 274233	 274233	 
44.89	 274193	 274234	 274234	 
44.892	 274193	 274234	 274234	 
44.894	 274194	 274235	 274235	 
44.896	 274194	 274235	 274235	 
44.898	 274195	 274236	 274236	 
44.9	 274195	 274236	 274236	 
44.902	 274196	 274237	 274237	 
44.904	 274196	 274237	 274237	 
44.906	 274197	 274238	 274238	 
44.908	 274197	 274238	 274238	 
44.91	 274198	 274239	 274239	 
44.912	 274199	 274240	 274240	 
44.914	 274199	 274240	 274240	 
44.916	 274200	 274241	 274241	 
44.918	 274200	 274241	 274241	 
44.92	 274201	 274242	 274242	 
44.922	 274201	 274242	 274242	 
44.924	 274202	 274243	 274243	 
44.926	 274202	 274244	 274244	 
44.928	 274203	 274244	 274244	 
44.93	 274204	 274245	 274245	 
44.932	 274204	 274245	 274245	 
44.934	 274205	 274246	 274246	 
44.936	 274206	 274247	 274247	 
44.938	 274206	 274247	 274247	 
44.94	 274207	 274248	 274248	 
44.942	 274207	 274249	 274249	 
44.944	 274208	 274249	 274249	 
44.946	 274209	 274250	 274250	 
44.948	 274209	 274251	 274251	 
44.95	 274210	 274251	 274251	 
44.952	 274211	 274252	 274252	 
44.954	 274212	 274253	 274253	 
44.956	 274212	 274254	 274254	 
44.958	 274213	 274254	 274254	 
44.96	 274214	 274255	 274255	 
44.962	 274214	 274256	 274256	 
44.964	 274215	 274256	 274256	 
44.966	 274216	 274257	 274257	 
44.968	 274217	 274258	 274258	 
44.97	 274217	 274259	 274259	 
44.972	 274218	 274260	 274260	 
44.974	 274219	 274260	 274260	 
44.976	 274220	 274261	 274261	 
44.978	 274220	 274262	 274262	 
44.98	 274221	 274263	 274263	 
44.982	 274222	 274264	 274264	 
44.984	 274223	 274264	 274264	 
44.986	 274224	 274265	 274265	 
44.988	 274224	 274266	 274266	 
44.99	 274225	 274267	 274267	 
44.992	 274226	 274268	 274268	 
44.994	 274227	 274269	 274269	 
44.996	 274228	 274269	 274269	 
44.998	 274229	 274270	 274270	 
45	 274230	 274271	 274271	 
45.002	 274230	 274272	 274272	 
45.004	 274231	 274273	 274273	 
45.006	 274232	 274274	 274274	 
45.008	 274233	 274275	 274275	 
45.01	 274234	 274276	 274276	 
45.012	 274235	 274277	 274277	 
45.014	 274236	 274278	 274278	 
45.016	 274237	 274279	 274279	 
45.018	 274238	 274279	 274279	 
45.02	 274239	 274280	 274280	 
45.022	 274240	 274281	 274281	 
45.024	 274241	 274282	 274282	 
45.026	 274242	 274283	 274283	 
45.028	 274243	 274284	 274284	 
45.03	 274244	 274285	 274285	 
45.032	 274245	 274286	 274286	 
45.034	 274246	 274287	 274287	 
45.036	 274247	 274288	 274288	 
45.038	 274248	 274289	 274289	 
45.04	 274249	 274290	 274290	 
45.042	 274250	 274291	 274291	 
45.044	 274251	 274293	 274293	 
45.046	 274252	 274294	 274294	 
45.048	 274253	 274295	 274295	 
45.05	 274254	 274296	 274296	 
45.052	 274255	 274297	 274297	 
45.054	 274256	 274298	 274298	 
