Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 
65.602	 -2.73708	 -5.24454	 -18.0741	 -3.67005	 -8.23799	 -25.7726	 -4.381	 -10.5075	 -33.7377	 -4.90191	 -12.1544	 -41.8688	 -5.32625	 -13.4769	 -50.0645	 174.989	 221.107	 269.093	 317.59	 
65.604	 -2.73699	 -5.24424	 -18.0742	 -3.66991	 -8.23754	 -25.7727	 -4.38089	 -10.5071	 -33.7378	 -4.90184	 -12.1542	 -41.8688	 -5.32627	 -13.4769	 -50.0645	 174.526	 220.646	 268.632	 317.129	 
65.606	 -2.7369	 -5.24395	 -18.0742	 -3.66978	 -8.23708	 -25.7728	 -4.38078	 -10.5067	 -33.7378	 -4.90178	 -12.1539	 -41.8689	 -5.32628	 -13.4769	 -50.0645	 174.06	 220.182	 268.169	 316.665	 
65.608	 -2.73681	 -5.24366	 -18.0742	 -3.66964	 -8.23662	 -25.7729	 -4.38067	 -10.5064	 -33.7379	 -4.90171	 -12.1537	 -41.8689	 -5.32629	 -13.4769	 -50.0645	 173.593	 219.716	 267.703	 316.199	 
65.61	 -2.73672	 -5.24337	 -18.0743	 -3.6695	 -8.23616	 -25.773	 -4.38056	 -10.506	 -33.738	 -4.90164	 -12.1535	 -41.869	 -5.3263	 -13.4769	 -50.0645	 173.123	 219.248	 267.235	 315.731	 
65.612	 -2.73663	 -5.24308	 -18.0743	 -3.66936	 -8.23571	 -25.7731	 -4.38045	 -10.5057	 -33.7381	 -4.90158	 -12.1532	 -41.869	 -5.32631	 -13.4769	 -50.0645	 172.651	 218.778	 266.765	 315.261	 
65.614	 -2.73654	 -5.24279	 -18.0743	 -3.66923	 -8.23525	 -25.7732	 -4.38034	 -10.5053	 -33.7381	 -4.90151	 -12.153	 -41.869	 -5.32632	 -13.4769	 -50.0645	 172.177	 218.305	 266.293	 314.789	 
65.616	 -2.73645	 -5.24251	 -18.0743	 -3.66909	 -8.23479	 -25.7733	 -4.38023	 -10.5049	 -33.7382	 -4.90145	 -12.1528	 -41.8691	 -5.32633	 -13.4769	 -50.0645	 171.7	 217.83	 265.818	 314.314	 
65.618	 -2.73636	 -5.24223	 -18.0744	 -3.66895	 -8.23434	 -25.7734	 -4.38012	 -10.5046	 -33.7383	 -4.90138	 -12.1525	 -41.8691	 -5.32635	 -13.4769	 -50.0645	 171.222	 217.353	 265.342	 313.837	 
65.62	 -2.73627	 -5.24195	 -18.0744	 -3.66881	 -8.23388	 -25.7735	 -4.38001	 -10.5042	 -33.7383	 -4.90132	 -12.1523	 -41.8692	 -5.32636	 -13.4769	 -50.0645	 170.741	 216.874	 264.863	 313.358	 
65.622	 -2.73618	 -5.24167	 -18.0744	 -3.66868	 -8.23343	 -25.7736	 -4.3799	 -10.5038	 -33.7384	 -4.90125	 -12.1521	 -41.8692	 -5.32637	 -13.4769	 -50.0645	 170.258	 216.393	 264.382	 312.877	 
65.624	 -2.73609	 -5.24139	 -18.0744	 -3.66854	 -8.23297	 -25.7737	 -4.37979	 -10.5035	 -33.7385	 -4.90119	 -12.1518	 -41.8692	 -5.32638	 -13.4769	 -50.0645	 169.773	 215.91	 263.898	 312.393	 
65.626	 -2.73601	 -5.24112	 -18.0745	 -3.6684	 -8.23252	 -25.7738	 -4.37968	 -10.5031	 -33.7385	 -4.90112	 -12.1516	 -41.8693	 -5.32639	 -13.4769	 -50.0645	 169.286	 215.424	 263.413	 311.908	 
65.628	 -2.73592	 -5.24084	 -18.0745	 -3.66827	 -8.23207	 -25.7739	 -4.37957	 -10.5027	 -33.7386	 -4.90106	 -12.1514	 -41.8693	 -5.3264	 -13.4769	 -50.0645	 168.797	 214.936	 262.926	 311.42	 
65.63	 -2.73584	 -5.24057	 -18.0745	 -3.66813	 -8.23161	 -25.774	 -4.37946	 -10.5024	 -33.7387	 -4.90099	 -12.1511	 -41.8694	 -5.32641	 -13.4769	 -50.0645	 168.305	 214.447	 262.436	 310.93	 
65.632	 -2.73575	 -5.2403	 -18.0745	 -3.668	 -8.23116	 -25.7741	 -4.37936	 -10.502	 -33.7388	 -4.90093	 -12.1509	 -41.8694	 -5.32642	 -13.4769	 -50.0645	 167.812	 213.955	 261.944	 310.438	 
65.634	 -2.73567	 -5.24004	 -18.0745	 -3.66786	 -8.23071	 -25.7742	 -4.37925	 -10.5017	 -33.7388	 -4.90086	 -12.1507	 -41.8695	 -5.32644	 -13.4769	 -50.0645	 167.316	 213.461	 261.451	 309.944	 
65.636	 -2.73558	 -5.23977	 -18.0746	 -3.66772	 -8.23026	 -25.7743	 -4.37914	 -10.5013	 -33.7389	 -4.9008	 -12.1504	 -41.8695	 -5.32645	 -13.4769	 -50.0645	 166.818	 212.964	 260.955	 309.448	 
65.638	 -2.7355	 -5.23951	 -18.0746	 -3.66759	 -8.22981	 -25.7744	 -4.37903	 -10.5009	 -33.739	 -4.90073	 -12.1502	 -41.8695	 -5.32646	 -13.4769	 -50.0645	 166.318	 212.466	 260.457	 308.95	 
65.64	 -2.73542	 -5.23925	 -18.0746	 -3.66745	 -8.22936	 -25.7745	 -4.37892	 -10.5006	 -33.739	 -4.90067	 -12.15	 -41.8696	 -5.32647	 -13.4769	 -50.0645	 165.816	 211.966	 259.956	 308.449	 
65.642	 -2.73534	 -5.23899	 -18.0746	 -3.66732	 -8.22891	 -25.7746	 -4.37881	 -10.5002	 -33.7391	 -4.9006	 -12.1498	 -41.8696	 -5.32648	 -13.4769	 -50.0645	 165.312	 211.463	 259.454	 307.947	 
65.644	 -2.73525	 -5.23873	 -18.0746	 -3.66718	 -8.22846	 -25.7747	 -4.3787	 -10.4999	 -33.7392	 -4.90054	 -12.1495	 -41.8697	 -5.32649	 -13.4769	 -50.0645	 164.806	 210.959	 258.95	 307.443	 
65.646	 -2.73517	 -5.23847	 -18.0747	 -3.66705	 -8.22801	 -25.7748	 -4.3786	 -10.4995	 -33.7393	 -4.90047	 -12.1493	 -41.8697	 -5.3265	 -13.4769	 -50.0645	 164.298	 210.452	 258.444	 306.936	 
65.648	 -2.73509	 -5.23822	 -18.0747	 -3.66691	 -8.22756	 -25.7749	 -4.37849	 -10.4991	 -33.7393	 -4.90041	 -12.1491	 -41.8697	 -5.32651	 -13.4769	 -50.0645	 163.788	 209.944	 257.935	 306.427	 
65.65	 -2.73501	 -5.23797	 -18.0747	 -3.66678	 -8.22711	 -25.775	 -4.37838	 -10.4988	 -33.7394	 -4.90035	 -12.1488	 -41.8698	 -5.32653	 -13.4769	 -50.0645	 163.275	 209.433	 257.425	 305.917	 
65.652	 -2.73493	 -5.23772	 -18.0747	 -3.66664	 -8.22666	 -25.7751	 -4.37827	 -10.4984	 -33.7395	 -4.90028	 -12.1486	 -41.8698	 -5.32654	 -13.4768	 -50.0645	 162.761	 208.92	 256.912	 305.404	 
65.654	 -2.73486	 -5.23747	 -18.0747	 -3.66651	 -8.22621	 -25.7752	 -4.37816	 -10.4981	 -33.7395	 -4.90022	 -12.1484	 -41.8699	 -5.32655	 -13.4768	 -50.0645	 162.245	 208.406	 256.398	 304.889	 
65.656	 -2.73478	 -5.23722	 -18.0747	 -3.66637	 -8.22577	 -25.7753	 -4.37806	 -10.4977	 -33.7396	 -4.90015	 -12.1482	 -41.8699	 -5.32656	 -13.4768	 -50.0645	 161.726	 207.889	 255.881	 304.373	 
65.658	 -2.7347	 -5.23698	 -18.0747	 -3.66624	 -8.22532	 -25.7754	 -4.37795	 -10.4973	 -33.7397	 -4.90009	 -12.1479	 -41.8699	 -5.32657	 -13.4768	 -50.0645	 161.206	 207.37	 255.363	 303.854	 
65.66	 -2.73462	 -5.23674	 -18.0748	 -3.6661	 -8.22487	 -25.7755	 -4.37784	 -10.497	 -33.7397	 -4.90003	 -12.1477	 -41.87	 -5.32658	 -13.4768	 -50.0645	 160.684	 206.85	 254.843	 303.333	 
65.662	 -2.73455	 -5.2365	 -18.0748	 -3.66597	 -8.22443	 -25.7756	 -4.37773	 -10.4966	 -33.7398	 -4.89996	 -12.1475	 -41.87	 -5.32659	 -13.4768	 -50.0645	 160.16	 206.327	 254.32	 302.811	 
65.664	 -2.73447	 -5.23626	 -18.0748	 -3.66584	 -8.22398	 -25.7757	 -4.37763	 -10.4963	 -33.7399	 -4.8999	 -12.1472	 -41.8701	 -5.32661	 -13.4768	 -50.0645	 159.633	 205.802	 253.796	 302.286	 
65.666	 -2.7344	 -5.23602	 -18.0748	 -3.6657	 -8.22354	 -25.7758	 -4.37752	 -10.4959	 -33.74	 -4.89984	 -12.147	 -41.8701	 -5.32662	 -13.4768	 -50.0645	 159.105	 205.276	 253.27	 301.76	 
65.668	 -2.73432	 -5.23579	 -18.0748	 -3.66557	 -8.2231	 -25.7759	 -4.37741	 -10.4956	 -33.74	 -4.89978	 -12.1468	 -41.8701	 -5.32663	 -13.4768	 -50.0645	 158.575	 204.748	 252.741	 301.231	 
65.67	 -2.73425	 -5.23556	 -18.0748	 -3.66544	 -8.22265	 -25.776	 -4.3773	 -10.4952	 -33.7401	 -4.89971	 -12.1466	 -41.8702	 -5.32664	 -13.4768	 -50.0645	 158.043	 204.217	 252.211	 300.701	 
65.672	 -2.73417	 -5.23533	 -18.0748	 -3.6653	 -8.22221	 -25.7761	 -4.3772	 -10.4948	 -33.7402	 -4.89965	 -12.1463	 -41.8702	 -5.32665	 -13.4768	 -50.0645	 157.509	 203.685	 251.679	 300.169	 
65.674	 -2.7341	 -5.2351	 -18.0748	 -3.66517	 -8.22177	 -25.7762	 -4.37709	 -10.4945	 -33.7402	 -4.89959	 -12.1461	 -41.8703	 -5.32666	 -13.4768	 -50.0645	 156.974	 203.151	 251.145	 299.634	 
65.676	 -2.73403	 -5.23487	 -18.0748	 -3.66504	 -8.22133	 -25.7763	 -4.37698	 -10.4941	 -33.7403	 -4.89952	 -12.1459	 -41.8703	 -5.32667	 -13.4768	 -50.0645	 156.436	 202.615	 250.609	 299.098	 
65.678	 -2.73396	 -5.23465	 -18.0748	 -3.6649	 -8.22089	 -25.7764	 -4.37688	 -10.4938	 -33.7404	 -4.89946	 -12.1457	 -41.8703	 -5.32668	 -13.4768	 -50.0645	 155.896	 202.077	 250.072	 298.56	 
65.68	 -2.73389	 -5.23443	 -18.0748	 -3.66477	 -8.22044	 -25.7765	 -4.37677	 -10.4934	 -33.7404	 -4.8994	 -12.1454	 -41.8704	 -5.3267	 -13.4768	 -50.0645	 155.355	 201.537	 249.532	 298.021	 
65.682	 -2.73382	 -5.23421	 -18.0748	 -3.66464	 -8.22	 -25.7766	 -4.37666	 -10.4931	 -33.7405	 -4.89934	 -12.1452	 -41.8704	 -5.32671	 -13.4768	 -50.0645	 154.812	 200.995	 248.991	 297.479	 
65.684	 -2.73375	 -5.23399	 -18.0748	 -3.66451	 -8.21956	 -25.7767	 -4.37656	 -10.4927	 -33.7406	 -4.89928	 -12.145	 -41.8705	 -5.32672	 -13.4768	 -50.0645	 154.267	 200.452	 248.447	 296.935	 
65.686	 -2.73368	 -5.23377	 -18.0748	 -3.66437	 -8.21913	 -25.7768	 -4.37645	 -10.4924	 -33.7406	 -4.89921	 -12.1448	 -41.8705	 -5.32673	 -13.4768	 -50.0645	 153.72	 199.907	 247.902	 296.39	 
65.688	 -2.73361	 -5.23356	 -18.0748	 -3.66424	 -8.21869	 -25.7769	 -4.37635	 -10.492	 -33.7407	 -4.89915	 -12.1445	 -41.8705	 -5.32674	 -13.4768	 -50.0645	 153.172	 199.36	 247.356	 295.843	 
65.69	 -2.73354	 -5.23335	 -18.0748	 -3.66411	 -8.21825	 -25.777	 -4.37624	 -10.4917	 -33.7408	 -4.89909	 -12.1443	 -41.8706	 -5.32675	 -13.4768	 -50.0645	 152.621	 198.811	 246.807	 295.294	 
65.692	 -2.73348	 -5.23314	 -18.0748	 -3.66398	 -8.21781	 -25.777	 -4.37613	 -10.4913	 -33.7409	 -4.89903	 -12.1441	 -41.8706	 -5.32676	 -13.4768	 -50.0645	 152.069	 198.261	 246.257	 294.744	 
65.694	 -2.73341	 -5.23293	 -18.0748	 -3.66385	 -8.21737	 -25.7771	 -4.37603	 -10.4909	 -33.7409	 -4.89897	 -12.1439	 -41.8707	 -5.32678	 -13.4768	 -50.0645	 151.515	 197.709	 245.705	 294.192	 
65.696	 -2.73334	 -5.23272	 -18.0748	 -3.66372	 -8.21694	 -25.7772	 -4.37592	 -10.4906	 -33.741	 -4.89891	 -12.1437	 -41.8707	 -5.32679	 -13.4768	 -50.0645	 150.96	 197.155	 245.151	 293.638	 
65.698	 -2.73328	 -5.23252	 -18.0748	 -3.66358	 -8.2165	 -25.7773	 -4.37582	 -10.4902	 -33.7411	 -4.89884	 -12.1434	 -41.8707	 -5.3268	 -13.4768	 -50.0645	 150.403	 196.599	 244.595	 293.082	 
65.7	 -2.73321	 -5.23232	 -18.0748	 -3.66345	 -8.21607	 -25.7774	 -4.37571	 -10.4899	 -33.7411	 -4.89878	 -12.1432	 -41.8708	 -5.32681	 -13.4768	 -50.0645	 149.844	 196.042	 244.038	 292.525	 
65.702	 -2.73315	 -5.23212	 -18.0748	 -3.66332	 -8.21563	 -25.7775	 -4.37561	 -10.4895	 -33.7412	 -4.89872	 -12.143	 -41.8708	 -5.32682	 -13.4768	 -50.0645	 149.283	 195.483	 243.48	 291.966	 
65.704	 -2.73309	 -5.23192	 -18.0748	 -3.66319	 -8.2152	 -25.7776	 -4.3755	 -10.4892	 -33.7413	 -4.89866	 -12.1428	 -41.8709	 -5.32683	 -13.4768	 -50.0645	 148.721	 194.922	 242.919	 291.405	 
65.706	 -2.73302	 -5.23173	 -18.0748	 -3.66306	 -8.21477	 -25.7777	 -4.37539	 -10.4888	 -33.7413	 -4.8986	 -12.1426	 -41.8709	 -5.32684	 -13.4767	 -50.0645	 148.157	 194.36	 242.357	 290.843	 
65.708	 -2.73296	 -5.23154	 -18.0748	 -3.66293	 -8.21433	 -25.7778	 -4.37529	 -10.4885	 -33.7414	 -4.89854	 -12.1423	 -41.8709	 -5.32685	 -13.4767	 -50.0645	 147.592	 193.796	 241.793	 290.279	 
65.71	 -2.7329	 -5.23134	 -18.0748	 -3.6628	 -8.2139	 -25.7779	 -4.37518	 -10.4881	 -33.7415	 -4.89848	 -12.1421	 -41.871	 -5.32687	 -13.4767	 -50.0645	 147.025	 193.231	 241.228	 289.713	 
65.712	 -2.73284	 -5.23116	 -18.0748	 -3.66267	 -8.21347	 -25.778	 -4.37508	 -10.4878	 -33.7415	 -4.89842	 -12.1419	 -41.871	 -5.32688	 -13.4767	 -50.0645	 146.456	 192.664	 240.661	 289.146	 
65.714	 -2.73278	 -5.23097	 -18.0748	 -3.66254	 -8.21304	 -25.7781	 -4.37498	 -10.4874	 -33.7416	 -4.89836	 -12.1417	 -41.8711	 -5.32689	 -13.4767	 -50.0645	 145.886	 192.096	 240.093	 288.578	 
65.716	 -2.73272	 -5.23079	 -18.0748	 -3.66241	 -8.21261	 -25.7782	 -4.37487	 -10.4871	 -33.7417	 -4.8983	 -12.1415	 -41.8711	 -5.3269	 -13.4767	 -50.0645	 145.315	 191.526	 239.523	 288.008	 
65.718	 -2.73266	 -5.2306	 -18.0748	 -3.66228	 -8.21218	 -25.7783	 -4.37477	 -10.4867	 -33.7418	 -4.89824	 -12.1412	 -41.8711	 -5.32691	 -13.4767	 -50.0645	 144.741	 190.954	 238.952	 287.436	 
65.72	 -2.7326	 -5.23042	 -18.0748	 -3.66215	 -8.21175	 -25.7784	 -4.37466	 -10.4864	 -33.7418	 -4.89818	 -12.141	 -41.8712	 -5.32692	 -13.4767	 -50.0645	 144.167	 190.381	 238.379	 286.863	 
65.722	 -2.73254	 -5.23025	 -18.0747	 -3.66202	 -8.21132	 -25.7785	 -4.37456	 -10.486	 -33.7419	 -4.89812	 -12.1408	 -41.8712	 -5.32693	 -13.4767	 -50.0645	 143.591	 189.807	 237.805	 286.288	 
65.724	 -2.73249	 -5.23007	 -18.0747	 -3.66189	 -8.21089	 -25.7786	 -4.37445	 -10.4857	 -33.742	 -4.89806	 -12.1406	 -41.8713	 -5.32694	 -13.4767	 -50.0645	 143.014	 189.231	 237.229	 285.712	 
65.726	 -2.73243	 -5.2299	 -18.0747	 -3.66177	 -8.21046	 -25.7787	 -4.37435	 -10.4854	 -33.742	 -4.898	 -12.1404	 -41.8713	 -5.32696	 -13.4767	 -50.0645	 142.435	 188.654	 236.652	 285.135	 
65.728	 -2.73237	 -5.22973	 -18.0747	 -3.66164	 -8.21004	 -25.7787	 -4.37425	 -10.485	 -33.7421	 -4.89794	 -12.1402	 -41.8713	 -5.32697	 -13.4767	 -50.0645	 141.854	 188.075	 236.073	 284.556	 
65.73	 -2.73232	 -5.22956	 -18.0747	 -3.66151	 -8.20961	 -25.7788	 -4.37414	 -10.4847	 -33.7422	 -4.89788	 -12.1399	 -41.8714	 -5.32698	 -13.4767	 -50.0645	 141.273	 187.495	 235.494	 283.976	 
65.732	 -2.73227	 -5.22939	 -18.0747	 -3.66138	 -8.20918	 -25.7789	 -4.37404	 -10.4843	 -33.7422	 -4.89782	 -12.1397	 -41.8714	 -5.32699	 -13.4767	 -50.0645	 140.69	 186.914	 234.912	 283.395	 
65.734	 -2.73221	 -5.22923	 -18.0747	 -3.66125	 -8.20876	 -25.779	 -4.37393	 -10.484	 -33.7423	 -4.89776	 -12.1395	 -41.8714	 -5.327	 -13.4767	 -50.0645	 140.106	 186.331	 234.33	 282.812	 
65.736	 -2.73216	 -5.22906	 -18.0746	 -3.66112	 -8.20833	 -25.7791	 -4.37383	 -10.4836	 -33.7424	 -4.8977	 -12.1393	 -41.8715	 -5.32701	 -13.4767	 -50.0645	 139.52	 185.747	 233.746	 282.228	 
65.738	 -2.73211	 -5.2289	 -18.0746	 -3.661	 -8.20791	 -25.7792	 -4.37373	 -10.4833	 -33.7424	 -4.89765	 -12.1391	 -41.8715	 -5.32702	 -13.4767	 -50.0645	 138.934	 185.162	 233.161	 281.643	 
65.74	 -2.73205	 -5.22875	 -18.0746	 -3.66087	 -8.20749	 -25.7793	 -4.37362	 -10.4829	 -33.7425	 -4.89759	 -12.1389	 -41.8716	 -5.32704	 -13.4767	 -50.0645	 138.346	 184.576	 232.575	 281.056	 
65.742	 -2.732	 -5.22859	 -18.0746	 -3.66074	 -8.20707	 -25.7794	 -4.37352	 -10.4826	 -33.7426	 -4.89753	 -12.1386	 -41.8716	 -5.32705	 -13.4767	 -50.0645	 137.756	 183.988	 231.987	 280.468	 
65.744	 -2.73195	 -5.22844	 -18.0746	 -3.66062	 -8.20664	 -25.7795	 -4.37342	 -10.4822	 -33.7426	 -4.89747	 -12.1384	 -41.8716	 -5.32706	 -13.4767	 -50.0645	 137.166	 183.399	 231.398	 279.879	 
65.746	 -2.7319	 -5.22829	 -18.0745	 -3.66049	 -8.20622	 -25.7796	 -4.37332	 -10.4819	 -33.7427	 -4.89741	 -12.1382	 -41.8717	 -5.32707	 -13.4767	 -50.0645	 136.574	 182.809	 230.808	 279.289	 
65.748	 -2.73185	 -5.22814	 -18.0745	 -3.66036	 -8.2058	 -25.7797	 -4.37321	 -10.4816	 -33.7428	 -4.89735	 -12.138	 -41.8717	 -5.32708	 -13.4767	 -50.0645	 135.982	 182.218	 230.217	 278.698	 
65.75	 -2.73181	 -5.22799	 -18.0745	 -3.66023	 -8.20538	 -25.7798	 -4.37311	 -10.4812	 -33.7428	 -4.8973	 -12.1378	 -41.8718	 -5.32709	 -13.4767	 -50.0645	 135.388	 181.626	 229.625	 278.105	 
65.752	 -2.73176	 -5.22785	 -18.0745	 -3.66011	 -8.20496	 -25.7799	 -4.37301	 -10.4809	 -33.7429	 -4.89724	 -12.1376	 -41.8718	 -5.3271	 -13.4767	 -50.0645	 134.793	 181.033	 229.032	 277.512	 
65.754	 -2.73171	 -5.22771	 -18.0745	 -3.65998	 -8.20454	 -25.78	 -4.37291	 -10.4805	 -33.743	 -4.89718	 -12.1374	 -41.8718	 -5.32711	 -13.4767	 -50.0645	 134.197	 180.438	 228.438	 276.917	 
65.756	 -2.73167	 -5.22757	 -18.0744	 -3.65986	 -8.20413	 -25.78	 -4.3728	 -10.4802	 -33.743	 -4.89712	 -12.1372	 -41.8719	 -5.32713	 -13.4767	 -50.0645	 133.6	 179.843	 227.842	 276.322	 
65.758	 -2.73162	 -5.22743	 -18.0744	 -3.65973	 -8.20371	 -25.7801	 -4.3727	 -10.4799	 -33.7431	 -4.89706	 -12.1369	 -41.8719	 -5.32714	 -13.4767	 -50.0645	 133.002	 179.246	 227.246	 275.725	 
65.76	 -2.73158	 -5.2273	 -18.0744	 -3.65961	 -8.20329	 -25.7802	 -4.3726	 -10.4795	 -33.7432	 -4.89701	 -12.1367	 -41.8719	 -5.32715	 -13.4767	 -50.0645	 132.403	 178.649	 226.649	 275.128	 
65.762	 -2.73153	 -5.22716	 -18.0743	 -3.65948	 -8.20288	 -25.7803	 -4.3725	 -10.4792	 -33.7432	 -4.89695	 -12.1365	 -41.872	 -5.32716	 -13.4766	 -50.0645	 131.804	 178.051	 226.051	 274.529	 
65.764	 -2.73149	 -5.22703	 -18.0743	 -3.65936	 -8.20246	 -25.7804	 -4.3724	 -10.4788	 -33.7433	 -4.89689	 -12.1363	 -41.872	 -5.32717	 -13.4766	 -50.0645	 131.203	 177.452	 225.451	 273.93	 
65.766	 -2.73145	 -5.22691	 -18.0743	 -3.65923	 -8.20205	 -25.7805	 -4.3723	 -10.4785	 -33.7434	 -4.89684	 -12.1361	 -41.8721	 -5.32718	 -13.4766	 -50.0645	 130.601	 176.851	 224.851	 273.329	 
65.768	 -2.7314	 -5.22678	 -18.0743	 -3.65911	 -8.20163	 -25.7806	 -4.3722	 -10.4782	 -33.7434	 -4.89678	 -12.1359	 -41.8721	 -5.32719	 -13.4766	 -50.0645	 129.999	 176.251	 224.25	 272.728	 
65.77	 -2.73136	 -5.22666	 -18.0742	 -3.65898	 -8.20122	 -25.7807	 -4.37209	 -10.4778	 -33.7435	 -4.89672	 -12.1357	 -41.8721	 -5.32721	 -13.4766	 -50.0645	 129.395	 175.649	 223.649	 272.126	 
65.772	 -2.73132	 -5.22654	 -18.0742	 -3.65886	 -8.20081	 -25.7808	 -4.37199	 -10.4775	 -33.7436	 -4.89667	 -12.1355	 -41.8722	 -5.32722	 -13.4766	 -50.0645	 128.791	 175.046	 223.046	 271.524	 
65.774	 -2.73128	 -5.22642	 -18.0742	 -3.65873	 -8.20039	 -25.7809	 -4.37189	 -10.4771	 -33.7436	 -4.89661	 -12.1353	 -41.8722	 -5.32723	 -13.4766	 -50.0645	 128.187	 174.443	 222.443	 270.92	 
65.776	 -2.73124	 -5.2263	 -18.0741	 -3.65861	 -8.19998	 -25.781	 -4.37179	 -10.4768	 -33.7437	 -4.89655	 -12.1351	 -41.8722	 -5.32724	 -13.4766	 -50.0645	 127.581	 173.839	 221.839	 270.316	 
65.778	 -2.7312	 -5.22619	 -18.0741	 -3.65848	 -8.19957	 -25.781	 -4.37169	 -10.4765	 -33.7438	 -4.8965	 -12.1349	 -41.8723	 -5.32725	 -13.4766	 -50.0645	 126.975	 173.234	 221.234	 269.711	 
65.78	 -2.73117	 -5.22608	 -18.0741	 -3.65836	 -8.19916	 -25.7811	 -4.37159	 -10.4761	 -33.7438	 -4.89644	 -12.1347	 -41.8723	 -5.32726	 -13.4766	 -50.0645	 126.368	 172.629	 220.629	 269.105	 
65.782	 -2.73113	 -5.22597	 -18.074	 -3.65824	 -8.19875	 -25.7812	 -4.37149	 -10.4758	 -33.7439	 -4.89639	 -12.1344	 -41.8724	 -5.32727	 -13.4766	 -50.0645	 125.761	 172.023	 220.023	 268.499	 
65.784	 -2.73109	 -5.22586	 -18.074	 -3.65812	 -8.19834	 -25.7813	 -4.37139	 -10.4755	 -33.744	 -4.89633	 -12.1342	 -41.8724	 -5.32728	 -13.4766	 -50.0645	 125.153	 171.417	 219.417	 267.892	 
65.786	 -2.73106	 -5.22576	 -18.0739	 -3.65799	 -8.19794	 -25.7814	 -4.37129	 -10.4751	 -33.744	 -4.89628	 -12.134	 -41.8724	 -5.3273	 -13.4766	 -50.0645	 124.544	 170.81	 218.81	 267.285	 
65.788	 -2.73102	 -5.22566	 -18.0739	 -3.65787	 -8.19753	 -25.7815	 -4.37119	 -10.4748	 -33.7441	 -4.89622	 -12.1338	 -41.8725	 -5.32731	 -13.4766	 -50.0645	 123.935	 170.202	 218.202	 266.677	 
65.79	 -2.73099	 -5.22556	 -18.0739	 -3.65775	 -8.19712	 -25.7816	 -4.37109	 -10.4745	 -33.7442	 -4.89617	 -12.1336	 -41.8725	 -5.32732	 -13.4766	 -50.0645	 123.325	 169.594	 217.594	 266.069	 
65.792	 -2.73096	 -5.22546	 -18.0738	 -3.65762	 -8.19672	 -25.7817	 -4.37099	 -10.4741	 -33.7442	 -4.89611	 -12.1334	 -41.8725	 -5.32733	 -13.4766	 -50.0645	 122.715	 168.985	 216.985	 265.46	 
65.794	 -2.73092	 -5.22537	 -18.0738	 -3.6575	 -8.19631	 -25.7818	 -4.37089	 -10.4738	 -33.7443	 -4.89606	 -12.1332	 -41.8726	 -5.32734	 -13.4766	 -50.0645	 122.105	 168.376	 216.376	 264.851	 
65.796	 -2.73089	 -5.22528	 -18.0737	 -3.65738	 -8.19591	 -25.7819	 -4.37079	 -10.4735	 -33.7444	 -4.896	 -12.133	 -41.8726	 -5.32735	 -13.4766	 -50.0645	 121.494	 167.767	 215.767	 264.241	 
65.798	 -2.73086	 -5.22519	 -18.0737	 -3.65726	 -8.1955	 -25.7819	 -4.37069	 -10.4731	 -33.7444	 -4.89595	 -12.1328	 -41.8727	 -5.32736	 -13.4766	 -50.0645	 120.883	 167.158	 215.157	 263.631	 
65.8	 -2.73083	 -5.22511	 -18.0737	 -3.65714	 -8.1951	 -25.782	 -4.3706	 -10.4728	 -33.7445	 -4.89589	 -12.1326	 -41.8727	 -5.32737	 -13.4766	 -50.0645	 120.272	 166.548	 214.548	 263.021	 
65.802	 -2.7308	 -5.22502	 -18.0736	 -3.65702	 -8.1947	 -25.7821	 -4.3705	 -10.4725	 -33.7446	 -4.89584	 -12.1324	 -41.8727	 -5.32739	 -13.4766	 -50.0645	 119.66	 165.937	 213.937	 262.411	 
65.804	 -2.73077	 -5.22494	 -18.0736	 -3.6569	 -8.1943	 -25.7822	 -4.3704	 -10.4721	 -33.7446	 -4.89578	 -12.1322	 -41.8728	 -5.3274	 -13.4766	 -50.0645	 119.048	 165.327	 213.327	 261.8	 
65.806	 -2.73075	 -5.22486	 -18.0735	 -3.65678	 -8.1939	 -25.7823	 -4.3703	 -10.4718	 -33.7447	 -4.89573	 -12.132	 -41.8728	 -5.32741	 -13.4766	 -50.0645	 118.436	 164.717	 212.716	 261.189	 
65.808	 -2.73072	 -5.22479	 -18.0735	 -3.65666	 -8.1935	 -25.7824	 -4.3702	 -10.4715	 -33.7448	 -4.89568	 -12.1318	 -41.8728	 -5.32742	 -13.4766	 -50.0645	 117.824	 164.106	 212.106	 260.578	 
65.81	 -2.73069	 -5.22471	 -18.0734	 -3.65653	 -8.1931	 -25.7825	 -4.3701	 -10.4712	 -33.7448	 -4.89562	 -12.1316	 -41.8729	 -5.32743	 -13.4766	 -50.0645	 117.212	 163.495	 211.495	 259.967	 
65.812	 -2.73067	 -5.22464	 -18.0734	 -3.65641	 -8.1927	 -25.7826	 -4.37	 -10.4708	 -33.7449	 -4.89557	 -12.1314	 -41.8729	 -5.32744	 -13.4766	 -50.0645	 116.6	 162.884	 210.884	 259.356	 
