Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Seg1Te 	 Seg2Te 	 
54.72	 -5.26628	 -13.4965	 -50.0646	 -8.3817	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 27.4753	 27.4764	 
54.722	 -5.26629	 -13.4965	 -50.0646	 -8.38171	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 27.4173	 27.4182	 
54.724	 -5.2663	 -13.4965	 -50.0646	 -8.38171	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 27.3564	 27.3573	 
54.726	 -5.26631	 -13.4965	 -50.0646	 -8.38172	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 27.293	 27.2937	 
54.728	 -5.26633	 -13.4965	 -50.0646	 -8.38173	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 27.2274	 27.228	 
54.73	 -5.26634	 -13.4965	 -50.0646	 -8.38173	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 27.1598	 27.1602	 
54.732	 -5.26635	 -13.4965	 -50.0646	 -8.38174	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 27.0905	 27.0908	 
54.734	 -5.26636	 -13.4965	 -50.0646	 -8.38174	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 27.0198	 27.02	 
54.736	 -5.26637	 -13.4965	 -50.0646	 -8.38175	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 26.948	 26.948	 
54.738	 -5.26638	 -13.4965	 -50.0646	 -8.38175	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 26.8753	 26.8752	 
54.74	 -5.26639	 -13.4965	 -50.0646	 -8.38176	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 26.8021	 26.8019	 
54.742	 -5.2664	 -13.4965	 -50.0646	 -8.38177	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 26.7285	 26.7282	 
54.744	 -5.26641	 -13.4965	 -50.0646	 -8.38177	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 26.6549	 26.6544	 
54.746	 -5.26642	 -13.4965	 -50.0646	 -8.38178	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 26.5814	 26.5808	 
54.748	 -5.26643	 -13.4965	 -50.0646	 -8.38178	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 26.5083	 26.5076	 
54.75	 -5.26644	 -13.4965	 -50.0646	 -8.38179	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 26.4357	 26.435	 
54.752	 -5.26645	 -13.4965	 -50.0646	 -8.38179	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 26.364	 26.3632	 
54.754	 -5.26646	 -13.4965	 -50.0646	 -8.3818	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 26.2933	 26.2923	 
54.756	 -5.26647	 -13.4964	 -50.0646	 -8.38181	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 26.2236	 26.2226	 
54.758	 -5.26649	 -13.4964	 -50.0646	 -8.38181	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 26.1553	 26.1542	 
54.76	 -5.2665	 -13.4964	 -50.0646	 -8.38182	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 26.0884	 26.0872	 
54.762	 -5.26651	 -13.4964	 -50.0646	 -8.38182	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 26.023	 26.0218	 
54.764	 -5.26652	 -13.4964	 -50.0646	 -8.38183	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 25.9592	 25.958	 
54.766	 -5.26653	 -13.4964	 -50.0646	 -8.38183	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 25.8971	 25.8959	 
54.768	 -5.26654	 -13.4964	 -50.0646	 -8.38184	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 25.8368	 25.8356	 
54.77	 -5.26655	 -13.4964	 -50.0646	 -8.38185	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 25.7784	 25.7771	 
54.772	 -5.26656	 -13.4964	 -50.0646	 -8.38185	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 25.7218	 25.7205	 
54.774	 -5.26657	 -13.4964	 -50.0646	 -8.38186	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 25.6671	 25.6658	 
54.776	 -5.26658	 -13.4964	 -50.0646	 -8.38186	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 25.6144	 25.613	 
54.778	 -5.26659	 -13.4964	 -50.0646	 -8.38187	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 25.5635	 25.5622	 
54.78	 -5.2666	 -13.4964	 -50.0646	 -8.38187	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 25.5146	 25.5133	 
54.782	 -5.26661	 -13.4964	 -50.0646	 -8.38188	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 25.4676	 25.4663	 
54.784	 -5.26662	 -13.4964	 -50.0646	 -8.38189	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 25.4225	 25.4212	 
54.786	 -5.26663	 -13.4964	 -50.0646	 -8.38189	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 25.3792	 25.3779	 
54.788	 -5.26664	 -13.4964	 -50.0646	 -8.3819	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 25.3379	 25.3366	 
54.79	 -5.26666	 -13.4964	 -50.0646	 -8.3819	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 25.2983	 25.297	 
54.792	 -5.26667	 -13.4964	 -50.0646	 -8.38191	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 25.2605	 25.2593	 
54.794	 -5.26668	 -13.4964	 -50.0646	 -8.38191	 -22.9986	 -50.0008	 -11.5	 -32.5	 -50	 25.2245	 25.2233	 
54.796	 -5.26669	 -13.4964	 -50.0646	 -8.38192	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.1903	 25.1891	 
54.798	 -5.2667	 -13.4964	 -50.0646	 -8.38193	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.1578	 25.1566	 
54.8	 -5.26671	 -13.4964	 -50.0646	 -8.38193	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.127	 25.1258	 
54.802	 -5.26672	 -13.4964	 -50.0646	 -8.38194	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.0979	 25.0967	 
54.804	 -5.26673	 -13.4964	 -50.0646	 -8.38194	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.0705	 25.0693	 
54.806	 -5.26674	 -13.4964	 -50.0646	 -8.38195	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.0448	 25.0436	 
54.808	 -5.26675	 -13.4964	 -50.0646	 -8.38195	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.0208	 25.0196	 
54.81	 -5.26676	 -13.4964	 -50.0646	 -8.38196	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 24.9985	 24.9973	 
54.812	 -5.26677	 -13.4963	 -50.0646	 -8.38197	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 24.978	 24.9767	 
54.814	 -5.26678	 -13.4963	 -50.0646	 -8.38197	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 24.9592	 24.958	 
54.816	 -5.26679	 -13.4963	 -50.0646	 -8.38198	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 24.9423	 24.941	 
54.818	 -5.2668	 -13.4963	 -50.0646	 -8.38198	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 24.9273	 24.926	 
54.82	 -5.26682	 -13.4963	 -50.0646	 -8.38199	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 24.9142	 24.9128	 
54.822	 -5.26683	 -13.4963	 -50.0646	 -8.38199	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 24.903	 24.9016	 
54.824	 -5.26684	 -13.4963	 -50.0646	 -8.382	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 24.8939	 24.8925	 
54.826	 -5.26685	 -13.4963	 -50.0646	 -8.38201	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 24.8869	 24.8855	 
54.828	 -5.26686	 -13.4963	 -50.0646	 -8.38201	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 24.8822	 24.8807	 
54.83	 -5.26687	 -13.4963	 -50.0646	 -8.38202	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 24.8797	 24.8782	 
54.832	 -5.26688	 -13.4963	 -50.0646	 -8.38202	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 24.8795	 24.878	 
54.834	 -5.26689	 -13.4963	 -50.0646	 -8.38203	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 24.8819	 24.8803	 
54.836	 -5.2669	 -13.4963	 -50.0646	 -8.38204	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 24.8867	 24.8851	 
54.838	 -5.26691	 -13.4963	 -50.0646	 -8.38204	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 24.8941	 24.8924	 
54.84	 -5.26692	 -13.4963	 -50.0646	 -8.38205	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 24.9042	 24.9025	 
54.842	 -5.26693	 -13.4963	 -50.0646	 -8.38205	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 24.9171	 24.9153	 
54.844	 -5.26694	 -13.4963	 -50.0646	 -8.38206	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 24.9327	 24.9309	 
54.846	 -5.26695	 -13.4963	 -50.0646	 -8.38206	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 24.9512	 24.9494	 
54.848	 -5.26696	 -13.4963	 -50.0646	 -8.38207	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 24.9727	 24.9709	 
54.85	 -5.26698	 -13.4963	 -50.0646	 -8.38208	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 24.9971	 24.9953	 
54.852	 -5.26699	 -13.4963	 -50.0646	 -8.38208	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.0245	 25.0226	 
54.854	 -5.267	 -13.4963	 -50.0646	 -8.38209	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.0549	 25.053	 
54.856	 -5.26701	 -13.4963	 -50.0646	 -8.38209	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.0883	 25.0864	 
54.858	 -5.26702	 -13.4963	 -50.0646	 -8.3821	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.1246	 25.1228	 
54.86	 -5.26703	 -13.4963	 -50.0646	 -8.3821	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.164	 25.1622	 
54.862	 -5.26704	 -13.4963	 -50.0646	 -8.38211	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.2063	 25.2045	 
54.864	 -5.26705	 -13.4963	 -50.0646	 -8.38212	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.2514	 25.2497	 
54.866	 -5.26706	 -13.4963	 -50.0646	 -8.38212	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.2994	 25.2976	 
54.868	 -5.26707	 -13.4963	 -50.0646	 -8.38213	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.35	 25.3484	 
54.87	 -5.26708	 -13.4962	 -50.0646	 -8.38213	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.4033	 25.4017	 
54.872	 -5.26709	 -13.4962	 -50.0646	 -8.38214	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.4591	 25.4575	 
54.874	 -5.2671	 -13.4962	 -50.0646	 -8.38214	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.5172	 25.5157	 
54.876	 -5.26711	 -13.4962	 -50.0646	 -8.38215	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.5775	 25.5761	 
54.878	 -5.26712	 -13.4962	 -50.0646	 -8.38216	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.6399	 25.6385	 
54.88	 -5.26714	 -13.4962	 -50.0646	 -8.38216	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.7041	 25.7029	 
54.882	 -5.26715	 -13.4962	 -50.0646	 -8.38217	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.77	 25.7689	 
54.884	 -5.26716	 -13.4962	 -50.0646	 -8.38217	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.8374	 25.8363	 
54.886	 -5.26717	 -13.4962	 -50.0646	 -8.38218	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.9061	 25.9051	 
54.888	 -5.26718	 -13.4962	 -50.0646	 -8.38218	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 25.9758	 25.9749	 
54.89	 -5.26719	 -13.4962	 -50.0646	 -8.38219	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 26.0463	 26.0455	 
54.892	 -5.2672	 -13.4962	 -50.0646	 -8.3822	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 26.1174	 26.1168	 
54.894	 -5.26721	 -13.4962	 -50.0646	 -8.3822	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 26.1889	 26.1884	 
54.896	 -5.26722	 -13.4962	 -50.0646	 -8.38221	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 26.2605	 26.2601	 
54.898	 -5.26723	 -13.4962	 -50.0646	 -8.38221	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 26.332	 26.3317	 
54.9	 -5.26724	 -13.4962	 -50.0646	 -8.38222	 -22.9985	 -50.0008	 -11.5	 -32.5	 -50	 26.4031	 26.4029	 
54.902	 -5.26725	 -13.4962	 -50.0646	 -8.38222	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 26.4736	 26.4735	 
54.904	 -5.26726	 -13.4962	 -50.0646	 -8.38223	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 26.5433	 26.5434	 
54.906	 -5.26727	 -13.4962	 -50.0646	 -8.38224	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 26.612	 26.6121	 
54.908	 -5.26728	 -13.4962	 -50.0646	 -8.38224	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 26.6794	 26.6796	 
54.91	 -5.2673	 -13.4962	 -50.0646	 -8.38225	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 26.7453	 26.7456	 
54.912	 -5.26731	 -13.4962	 -50.0646	 -8.38225	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 26.8095	 26.8099	 
54.914	 -5.26732	 -13.4962	 -50.0646	 -8.38226	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 26.8718	 26.8723	 
54.916	 -5.26733	 -13.4962	 -50.0646	 -8.38226	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 26.9321	 26.9327	 
54.918	 -5.26734	 -13.4962	 -50.0646	 -8.38227	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 26.9902	 26.9909	 
54.92	 -5.26735	 -13.4962	 -50.0646	 -8.38228	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.0459	 27.0467	 
54.922	 -5.26736	 -13.4962	 -50.0646	 -8.38228	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.0991	 27.1	 
54.924	 -5.26737	 -13.4962	 -50.0646	 -8.38229	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.1497	 27.1506	 
54.926	 -5.26738	 -13.4961	 -50.0646	 -8.38229	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.1976	 27.1985	 
54.928	 -5.26739	 -13.4961	 -50.0646	 -8.3823	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.2427	 27.2436	 
54.93	 -5.2674	 -13.4961	 -50.0646	 -8.38231	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.2849	 27.2858	 
54.932	 -5.26741	 -13.4961	 -50.0646	 -8.38231	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.3241	 27.3251	 
54.934	 -5.26742	 -13.4961	 -50.0646	 -8.38232	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.3604	 27.3614	 
54.936	 -5.26743	 -13.4961	 -50.0646	 -8.38232	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.3937	 27.3947	 
54.938	 -5.26744	 -13.4961	 -50.0646	 -8.38233	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.4239	 27.4249	 
54.94	 -5.26746	 -13.4961	 -50.0646	 -8.38233	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.4512	 27.4522	 
54.942	 -5.26747	 -13.4961	 -50.0646	 -8.38234	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.4755	 27.4765	 
54.944	 -5.26748	 -13.4961	 -50.0646	 -8.38235	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.4968	 27.4978	 
54.946	 -5.26749	 -13.4961	 -50.0646	 -8.38235	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.5152	 27.5162	 
54.948	 -5.2675	 -13.4961	 -50.0646	 -8.38236	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.5308	 27.5318	 
54.95	 -5.26751	 -13.4961	 -50.0646	 -8.38236	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.5437	 27.5446	 
54.952	 -5.26752	 -13.4961	 -50.0646	 -8.38237	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.5538	 27.5547	 
54.954	 -5.26753	 -13.4961	 -50.0646	 -8.38237	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.5613	 27.5621	 
54.956	 -5.26754	 -13.4961	 -50.0646	 -8.38238	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.5664	 27.5671	 
54.958	 -5.26755	 -13.4961	 -50.0646	 -8.38239	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.569	 27.5697	 
54.96	 -5.26756	 -13.4961	 -50.0646	 -8.38239	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.5692	 27.5699	 
54.962	 -5.26757	 -13.4961	 -50.0646	 -8.3824	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.5673	 27.5679	 
54.964	 -5.26758	 -13.4961	 -50.0646	 -8.3824	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.5633	 27.5638	 
54.966	 -5.26759	 -13.4961	 -50.0646	 -8.38241	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.5572	 27.5577	 
54.968	 -5.2676	 -13.4961	 -50.0646	 -8.38241	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.5493	 27.5497	 
54.97	 -5.26762	 -13.4961	 -50.0646	 -8.38242	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.5396	 27.54	 
54.972	 -5.26763	 -13.4961	 -50.0646	 -8.38243	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.5282	 27.5285	 
54.974	 -5.26764	 -13.4961	 -50.0646	 -8.38243	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.5152	 27.5155	 
54.976	 -5.26765	 -13.4961	 -50.0646	 -8.38244	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.5006	 27.5009	 
54.978	 -5.26766	 -13.4961	 -50.0646	 -8.38244	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.4847	 27.4849	 
54.98	 -5.26767	 -13.4961	 -50.0646	 -8.38245	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.4675	 27.4676	 
54.982	 -5.26768	 -13.4961	 -50.0646	 -8.38245	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.449	 27.4491	 
54.984	 -5.26769	 -13.496	 -50.0646	 -8.38246	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.4293	 27.4294	 
54.986	 -5.2677	 -13.496	 -50.0646	 -8.38247	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.4084	 27.4085	 
54.988	 -5.26771	 -13.496	 -50.0646	 -8.38247	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.3865	 27.3866	 
54.99	 -5.26772	 -13.496	 -50.0646	 -8.38248	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.3636	 27.3636	 
54.992	 -5.26773	 -13.496	 -50.0646	 -8.38248	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.3397	 27.3397	 
54.994	 -5.26774	 -13.496	 -50.0646	 -8.38249	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.3148	 27.3148	 
54.996	 -5.26775	 -13.496	 -50.0646	 -8.38249	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.289	 27.289	 
54.998	 -5.26776	 -13.496	 -50.0646	 -8.3825	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.2623	 27.2623	 
55	 -5.26778	 -13.496	 -50.0646	 -8.38251	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.2347	 27.2347	 
55.002	 -5.26779	 -13.496	 -50.0646	 -8.38251	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.2063	 27.2063	 
55.004	 -5.2678	 -13.496	 -50.0646	 -8.38252	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.177	 27.177	 
55.006	 -5.26781	 -13.496	 -50.0646	 -8.38252	 -22.9984	 -50.0008	 -11.5	 -32.5	 -50	 27.1468	 27.1468	 
55.008	 -5.26782	 -13.496	 -50.0646	 -8.38253	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 27.1158	 27.1157	 
55.01	 -5.26783	 -13.496	 -50.0646	 -8.38253	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 27.0839	 27.0838	 
55.012	 -5.26784	 -13.496	 -50.0646	 -8.38254	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 27.0511	 27.0511	 
55.014	 -5.26785	 -13.496	 -50.0646	 -8.38255	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 27.0175	 27.0175	 
55.016	 -5.26786	 -13.496	 -50.0646	 -8.38255	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.983	 26.983	 
55.018	 -5.26787	 -13.496	 -50.0646	 -8.38256	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.9477	 26.9477	 
55.02	 -5.26788	 -13.496	 -50.0646	 -8.38256	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.9116	 26.9115	 
55.022	 -5.26789	 -13.496	 -50.0646	 -8.38257	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.8746	 26.8746	 
55.024	 -5.2679	 -13.496	 -50.0646	 -8.38258	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.8368	 26.8368	 
55.026	 -5.26791	 -13.496	 -50.0646	 -8.38258	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.7983	 26.7982	 
55.028	 -5.26792	 -13.496	 -50.0646	 -8.38259	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.759	 26.7589	 
55.03	 -5.26794	 -13.496	 -50.0646	 -8.38259	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.7189	 26.7188	 
55.032	 -5.26795	 -13.496	 -50.0646	 -8.3826	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.6782	 26.6781	 
55.034	 -5.26796	 -13.496	 -50.0646	 -8.3826	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.6369	 26.6367	 
55.036	 -5.26797	 -13.496	 -50.0646	 -8.38261	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.595	 26.5948	 
55.038	 -5.26798	 -13.496	 -50.0646	 -8.38262	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.5526	 26.5524	 
55.04	 -5.26799	 -13.4959	 -50.0646	 -8.38262	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.5098	 26.5096	 
55.042	 -5.268	 -13.4959	 -50.0646	 -8.38263	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.4667	 26.4664	 
55.044	 -5.26801	 -13.4959	 -50.0646	 -8.38263	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.4233	 26.423	 
55.046	 -5.26802	 -13.4959	 -50.0646	 -8.38264	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.3798	 26.3794	 
55.048	 -5.26803	 -13.4959	 -50.0646	 -8.38264	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.3363	 26.3359	 
55.05	 -5.26804	 -13.4959	 -50.0646	 -8.38265	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.2929	 26.2924	 
55.052	 -5.26805	 -13.4959	 -50.0646	 -8.38266	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.2496	 26.2491	 
55.054	 -5.26806	 -13.4959	 -50.0646	 -8.38266	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.2067	 26.2061	 
55.056	 -5.26807	 -13.4959	 -50.0646	 -8.38267	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.1643	 26.1637	 
55.058	 -5.26808	 -13.4959	 -50.0646	 -8.38267	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.1225	 26.1218	 
55.06	 -5.2681	 -13.4959	 -50.0646	 -8.38268	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.0815	 26.0807	 
55.062	 -5.26811	 -13.4959	 -50.0646	 -8.38268	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.0414	 26.0405	 
55.064	 -5.26812	 -13.4959	 -50.0646	 -8.38269	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 26.0023	 26.0013	 
55.066	 -5.26813	 -13.4959	 -50.0646	 -8.3827	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.9643	 25.9633	 
55.068	 -5.26814	 -13.4959	 -50.0646	 -8.3827	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.9278	 25.9267	 
55.07	 -5.26815	 -13.4959	 -50.0646	 -8.38271	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.8927	 25.8915	 
55.072	 -5.26816	 -13.4959	 -50.0646	 -8.38271	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.8592	 25.8579	 
55.074	 -5.26817	 -13.4959	 -50.0646	 -8.38272	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.8274	 25.8261	 
55.076	 -5.26818	 -13.4959	 -50.0646	 -8.38272	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.7975	 25.7962	 
55.078	 -5.26819	 -13.4959	 -50.0646	 -8.38273	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.7696	 25.7682	 
55.08	 -5.2682	 -13.4959	 -50.0646	 -8.38274	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.7439	 25.7424	 
55.082	 -5.26821	 -13.4959	 -50.0646	 -8.38274	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.7203	 25.7188	 
55.084	 -5.26822	 -13.4959	 -50.0646	 -8.38275	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.6991	 25.6975	 
