Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Seg1Te 	 
49.478	 -2.50512	 -4.33	 -16.4588	 -2.88075	 -5.60232	 -17.958	 45.7733	 
49.48	 -2.50511	 -4.33	 -16.4588	 -2.88074	 -5.60228	 -17.9579	 45.7882	 
49.482	 -2.5051	 -4.33	 -16.4587	 -2.88073	 -5.60223	 -17.9579	 45.8032	 
49.484	 -2.50509	 -4.33	 -16.4587	 -2.88073	 -5.60219	 -17.9579	 45.8185	 
49.486	 -2.50508	 -4.33	 -16.4586	 -2.88072	 -5.60215	 -17.9579	 45.8339	 
49.488	 -2.50508	 -4.33	 -16.4586	 -2.88071	 -5.60211	 -17.9579	 45.8493	 
49.49	 -2.50507	 -4.33	 -16.4585	 -2.88071	 -5.60206	 -17.9579	 45.8649	 
49.492	 -2.50506	 -4.33	 -16.4585	 -2.8807	 -5.60202	 -17.9579	 45.8805	 
49.494	 -2.50505	 -4.33	 -16.4584	 -2.88069	 -5.60198	 -17.9578	 45.8962	 
49.496	 -2.50504	 -4.33	 -16.4584	 -2.88069	 -5.60194	 -17.9578	 45.9119	 
49.498	 -2.50503	 -4.33	 -16.4583	 -2.88068	 -5.6019	 -17.9578	 45.9276	 
49.5	 -2.50502	 -4.33	 -16.4583	 -2.88067	 -5.60186	 -17.9578	 45.9433	 
49.502	 -2.50501	 -4.33	 -16.4582	 -2.88067	 -5.60182	 -17.9578	 45.959	 
49.504	 -2.505	 -4.33	 -16.4582	 -2.88066	 -5.60179	 -17.9578	 45.9746	 
49.506	 -2.50499	 -4.33	 -16.4581	 -2.88066	 -5.60175	 -17.9577	 45.9901	 
49.508	 -2.50499	 -4.33	 -16.4581	 -2.88065	 -5.60171	 -17.9577	 46.0056	 
49.51	 -2.50498	 -4.33	 -16.458	 -2.88065	 -5.60167	 -17.9577	 46.0209	 
49.512	 -2.50497	 -4.33	 -16.458	 -2.88064	 -5.60164	 -17.9577	 46.0361	 
49.514	 -2.50496	 -4.33	 -16.4579	 -2.88064	 -5.6016	 -17.9577	 46.0511	 
49.516	 -2.50495	 -4.33	 -16.4579	 -2.88063	 -5.60157	 -17.9577	 46.0659	 
49.518	 -2.50494	 -4.33	 -16.4578	 -2.88063	 -5.60153	 -17.9576	 46.0805	 
49.52	 -2.50493	 -4.33	 -16.4578	 -2.88062	 -5.6015	 -17.9576	 46.0949	 
49.522	 -2.50492	 -4.33	 -16.4577	 -2.88062	 -5.60146	 -17.9576	 46.1091	 
49.524	 -2.50491	 -4.33	 -16.4577	 -2.88061	 -5.60143	 -17.9576	 46.123	 
49.526	 -2.5049	 -4.33	 -16.4576	 -2.88061	 -5.6014	 -17.9576	 46.1367	 
49.528	 -2.50489	 -4.33	 -16.4576	 -2.8806	 -5.60136	 -17.9575	 46.15	 
49.53	 -2.50488	 -4.33	 -16.4575	 -2.8806	 -5.60133	 -17.9575	 46.163	 
49.532	 -2.50488	 -4.33	 -16.4575	 -2.88059	 -5.6013	 -17.9575	 46.1757	 
49.534	 -2.50487	 -4.33	 -16.4575	 -2.88059	 -5.60127	 -17.9575	 46.1881	 
49.536	 -2.50486	 -4.33	 -16.4574	 -2.88059	 -5.60124	 -17.9575	 46.2001	 
49.538	 -2.50485	 -4.33	 -16.4574	 -2.88058	 -5.60121	 -17.9575	 46.2117	 
49.54	 -2.50484	 -4.33	 -16.4573	 -2.88058	 -5.60118	 -17.9574	 46.2228	 
49.542	 -2.50483	 -4.33	 -16.4573	 -2.88058	 -5.60115	 -17.9574	 46.2336	 
49.544	 -2.50482	 -4.33	 -16.4572	 -2.88057	 -5.60112	 -17.9574	 46.244	 
49.546	 -2.50481	 -4.33	 -16.4572	 -2.88057	 -5.60109	 -17.9574	 46.2539	 
49.548	 -2.5048	 -4.33	 -16.4571	 -2.88057	 -5.60106	 -17.9574	 46.2633	 
49.55	 -2.50479	 -4.33	 -16.4571	 -2.88056	 -5.60103	 -17.9573	 46.2723	 
49.552	 -2.50478	 -4.33	 -16.4571	 -2.88056	 -5.601	 -17.9573	 46.2807	 
49.554	 -2.50477	 -4.33	 -16.457	 -2.88056	 -5.60098	 -17.9573	 46.2887	 
49.556	 -2.50476	 -4.33	 -16.457	 -2.88055	 -5.60095	 -17.9573	 46.2961	 
49.558	 -2.50475	 -4.33	 -16.4569	 -2.88055	 -5.60092	 -17.9572	 46.303	 
49.56	 -2.50474	 -4.33	 -16.4569	 -2.88055	 -5.6009	 -17.9572	 46.3094	 
49.562	 -2.50473	 -4.33	 -16.4569	 -2.88055	 -5.60087	 -17.9572	 46.3152	 
49.564	 -2.50472	 -4.33	 -16.4568	 -2.88054	 -5.60085	 -17.9572	 46.3205	 
49.566	 -2.50471	 -4.33	 -16.4568	 -2.88054	 -5.60082	 -17.9572	 46.3252	 
49.568	 -2.5047	 -4.33	 -16.4567	 -2.88054	 -5.6008	 -17.9571	 46.3293	 
49.57	 -2.50469	 -4.33	 -16.4567	 -2.88054	 -5.60078	 -17.9571	 46.3328	 
49.572	 -2.50468	 -4.33	 -16.4566	 -2.88054	 -5.60075	 -17.9571	 46.3357	 
49.574	 -2.50467	 -4.33	 -16.4566	 -2.88053	 -5.60073	 -17.9571	 46.3379	 
49.576	 -2.50466	 -4.33	 -16.4566	 -2.88053	 -5.60071	 -17.957	 46.3396	 
49.578	 -2.50465	 -4.33	 -16.4565	 -2.88053	 -5.60069	 -17.957	 46.3407	 
49.58	 -2.50464	 -4.33	 -16.4565	 -2.88053	 -5.60066	 -17.957	 46.3411	 
49.582	 -2.50463	 -4.33	 -16.4565	 -2.88053	 -5.60064	 -17.957	 46.3408	 
49.584	 -2.50462	 -4.33	 -16.4564	 -2.88053	 -5.60062	 -17.957	 46.34	 
49.586	 -2.50461	 -4.33	 -16.4564	 -2.88053	 -5.6006	 -17.9569	 46.3384	 
49.588	 -2.5046	 -4.33	 -16.4563	 -2.88052	 -5.60058	 -17.9569	 46.3363	 
49.59	 -2.50459	 -4.33	 -16.4563	 -2.88052	 -5.60056	 -17.9569	 46.3334	 
49.592	 -2.50458	 -4.33	 -16.4563	 -2.88052	 -5.60054	 -17.9569	 46.3299	 
49.594	 -2.50457	 -4.33	 -16.4562	 -2.88052	 -5.60052	 -17.9568	 46.3258	 
49.596	 -2.50456	 -4.33	 -16.4562	 -2.88052	 -5.60051	 -17.9568	 46.321	 
49.598	 -2.50455	 -4.33	 -16.4561	 -2.88052	 -5.60049	 -17.9568	 46.3155	 
49.6	 -2.50454	 -4.33	 -16.4561	 -2.88052	 -5.60047	 -17.9568	 46.3093	 
49.602	 -2.50453	 -4.33	 -16.4561	 -2.88052	 -5.60045	 -17.9567	 46.3025	 
49.604	 -2.50452	 -4.33	 -16.456	 -2.88052	 -5.60044	 -17.9567	 46.295	 
49.606	 -2.50451	 -4.33	 -16.456	 -2.88052	 -5.60042	 -17.9567	 46.2869	 
49.608	 -2.5045	 -4.33	 -16.456	 -2.88052	 -5.6004	 -17.9567	 46.2781	 
49.61	 -2.50449	 -4.33	 -16.4559	 -2.88052	 -5.60039	 -17.9566	 46.2686	 
49.612	 -2.50448	 -4.33	 -16.4559	 -2.88052	 -5.60037	 -17.9566	 46.2585	 
49.614	 -2.50447	 -4.33	 -16.4559	 -2.88052	 -5.60036	 -17.9566	 46.2478	 
49.616	 -2.50446	 -4.33	 -16.4558	 -2.88052	 -5.60035	 -17.9566	 46.2364	 
49.618	 -2.50445	 -4.33	 -16.4558	 -2.88052	 -5.60033	 -17.9565	 46.2243	 
49.62	 -2.50444	 -4.33	 -16.4558	 -2.88052	 -5.60032	 -17.9565	 46.2116	 
49.622	 -2.50443	 -4.33	 -16.4557	 -2.88052	 -5.6003	 -17.9565	 46.1983	 
49.624	 -2.50442	 -4.33	 -16.4557	 -2.88052	 -5.60029	 -17.9565	 46.1844	 
49.626	 -2.50441	 -4.33	 -16.4557	 -2.88052	 -5.60028	 -17.9564	 46.1698	 
49.628	 -2.5044	 -4.33	 -16.4556	 -2.88052	 -5.60027	 -17.9564	 46.1546	 
49.63	 -2.50439	 -4.33	 -16.4556	 -2.88053	 -5.60026	 -17.9564	 46.1389	 
49.632	 -2.50438	 -4.33	 -16.4556	 -2.88053	 -5.60025	 -17.9564	 46.1225	 
49.634	 -2.50437	 -4.33	 -16.4555	 -2.88053	 -5.60024	 -17.9563	 46.1056	 
49.636	 -2.50436	 -4.33	 -16.4555	 -2.88053	 -5.60022	 -17.9563	 46.088	 
49.638	 -2.50435	 -4.33	 -16.4555	 -2.88053	 -5.60022	 -17.9563	 46.07	 
49.64	 -2.50434	 -4.33	 -16.4554	 -2.88053	 -5.60021	 -17.9562	 46.0513	 
49.642	 -2.50432	 -4.33	 -16.4554	 -2.88053	 -5.6002	 -17.9562	 46.0322	 
49.644	 -2.50431	 -4.33	 -16.4554	 -2.88054	 -5.60019	 -17.9562	 46.0125	 
49.646	 -2.5043	 -4.33	 -16.4553	 -2.88054	 -5.60018	 -17.9562	 45.9923	 
49.648	 -2.50429	 -4.33	 -16.4553	 -2.88054	 -5.60017	 -17.9561	 45.9715	 
49.65	 -2.50428	 -4.33	 -16.4553	 -2.88054	 -5.60017	 -17.9561	 45.9503	 
49.652	 -2.50427	 -4.33	 -16.4553	 -2.88054	 -5.60016	 -17.9561	 45.9286	 
49.654	 -2.50426	 -4.33	 -16.4552	 -2.88055	 -5.60015	 -17.956	 45.9065	 
49.656	 -2.50425	 -4.33	 -16.4552	 -2.88055	 -5.60015	 -17.956	 45.8839	 
49.658	 -2.50424	 -4.33	 -16.4552	 -2.88055	 -5.60014	 -17.956	 45.8609	 
49.66	 -2.50423	 -4.33	 -16.4551	 -2.88055	 -5.60014	 -17.956	 45.8374	 
49.662	 -2.50422	 -4.33	 -16.4551	 -2.88056	 -5.60013	 -17.9559	 45.8135	 
49.664	 -2.50421	 -4.33	 -16.4551	 -2.88056	 -5.60013	 -17.9559	 45.7893	 
49.666	 -2.5042	 -4.33	 -16.4551	 -2.88056	 -5.60012	 -17.9559	 45.7646	 
49.668	 -2.50418	 -4.33	 -16.455	 -2.88057	 -5.60012	 -17.9558	 45.7397	 
49.67	 -2.50417	 -4.33	 -16.455	 -2.88057	 -5.60012	 -17.9558	 45.7143	 
49.672	 -2.50416	 -4.33	 -16.455	 -2.88057	 -5.60011	 -17.9558	 45.6887	 
49.674	 -2.50415	 -4.33	 -16.4549	 -2.88058	 -5.60011	 -17.9558	 45.6627	 
49.676	 -2.50414	 -4.33	 -16.4549	 -2.88058	 -5.60011	 -17.9557	 45.6364	 
49.678	 -2.50413	 -4.33	 -16.4549	 -2.88058	 -5.60011	 -17.9557	 45.6099	 
49.68	 -2.50412	 -4.33	 -16.4549	 -2.88059	 -5.60011	 -17.9557	 45.5831	 
49.682	 -2.50411	 -4.33	 -16.4548	 -2.88059	 -5.60011	 -17.9556	 45.556	 
49.684	 -2.5041	 -4.33	 -16.4548	 -2.88059	 -5.60011	 -17.9556	 45.5287	 
49.686	 -2.50409	 -4.33	 -16.4548	 -2.8806	 -5.60011	 -17.9556	 45.5013	 
49.688	 -2.50407	 -4.33	 -16.4548	 -2.8806	 -5.60011	 -17.9555	 45.4736	 
49.69	 -2.50406	 -4.33	 -16.4547	 -2.88061	 -5.60011	 -17.9555	 45.4457	 
49.692	 -2.50405	 -4.33	 -16.4547	 -2.88061	 -5.60011	 -17.9555	 45.4177	 
49.694	 -2.50404	 -4.33	 -16.4547	 -2.88062	 -5.60011	 -17.9554	 45.3896	 
49.696	 -2.50403	 -4.33	 -16.4547	 -2.88062	 -5.60012	 -17.9554	 45.3613	 
49.698	 -2.50402	 -4.33	 -16.4546	 -2.88063	 -5.60012	 -17.9554	 45.333	 
49.7	 -2.50401	 -4.33	 -16.4546	 -2.88063	 -5.60012	 -17.9554	 45.3045	 
49.702	 -2.504	 -4.33	 -16.4546	 -2.88064	 -5.60013	 -17.9553	 45.276	 
49.704	 -2.50398	 -4.33	 -16.4546	 -2.88064	 -5.60013	 -17.9553	 45.2475	 
49.706	 -2.50397	 -4.33	 -16.4546	 -2.88065	 -5.60014	 -17.9553	 45.2189	 
49.708	 -2.50396	 -4.33	 -16.4545	 -2.88065	 -5.60014	 -17.9552	 45.1903	 
49.71	 -2.50395	 -4.33	 -16.4545	 -2.88066	 -5.60015	 -17.9552	 45.1617	 
49.712	 -2.50394	 -4.33	 -16.4545	 -2.88066	 -5.60015	 -17.9552	 45.1331	 
49.714	 -2.50393	 -4.33	 -16.4545	 -2.88067	 -5.60016	 -17.9551	 45.1046	 
49.716	 -2.50392	 -4.33	 -16.4544	 -2.88067	 -5.60017	 -17.9551	 45.0761	 
49.718	 -2.5039	 -4.33	 -16.4544	 -2.88068	 -5.60018	 -17.9551	 45.0477	 
49.72	 -2.50389	 -4.33	 -16.4544	 -2.88069	 -5.60018	 -17.955	 45.0194	 
49.722	 -2.50388	 -4.33	 -16.4544	 -2.88069	 -5.60019	 -17.955	 44.9911	 
49.724	 -2.50387	 -4.33	 -16.4544	 -2.8807	 -5.6002	 -17.955	 44.9631	 
49.726	 -2.50386	 -4.33	 -16.4543	 -2.8807	 -5.60021	 -17.9549	 44.9351	 
49.728	 -2.50385	 -4.33	 -16.4543	 -2.88071	 -5.60022	 -17.9549	 44.9073	 
49.73	 -2.50383	 -4.33	 -16.4543	 -2.88072	 -5.60023	 -17.9548	 44.8797	 
49.732	 -2.50382	 -4.33	 -16.4543	 -2.88072	 -5.60024	 -17.9548	 44.8523	 
49.734	 -2.50381	 -4.33	 -16.4543	 -2.88073	 -5.60025	 -17.9548	 44.8251	 
49.736	 -2.5038	 -4.33	 -16.4542	 -2.88074	 -5.60027	 -17.9547	 44.7981	 
49.738	 -2.50379	 -4.33	 -16.4542	 -2.88074	 -5.60028	 -17.9547	 44.7713	 
49.74	 -2.50378	 -4.33	 -16.4542	 -2.88075	 -5.60029	 -17.9547	 44.7448	 
49.742	 -2.50376	 -4.33	 -16.4542	 -2.88076	 -5.60031	 -17.9546	 44.7186	 
49.744	 -2.50375	 -4.33	 -16.4542	 -2.88077	 -5.60032	 -17.9546	 44.6926	 
49.746	 -2.50374	 -4.33	 -16.4541	 -2.88077	 -5.60033	 -17.9546	 44.6669	 
49.748	 -2.50373	 -4.33	 -16.4541	 -2.88078	 -5.60035	 -17.9545	 44.6415	 
49.75	 -2.50372	 -4.33	 -16.4541	 -2.88079	 -5.60036	 -17.9545	 44.6165	 
49.752	 -2.50371	 -4.33	 -16.4541	 -2.8808	 -5.60038	 -17.9545	 44.5917	 
49.754	 -2.50369	 -4.33	 -16.4541	 -2.88081	 -5.6004	 -17.9544	 44.5673	 
49.756	 -2.50368	 -4.33	 -16.4541	 -2.88081	 -5.60041	 -17.9544	 44.5433	 
49.758	 -2.50367	 -4.33	 -16.454	 -2.88082	 -5.60043	 -17.9543	 44.5196	 
49.76	 -2.50366	 -4.33	 -16.454	 -2.88083	 -5.60045	 -17.9543	 44.4963	 
49.762	 -2.50365	 -4.33	 -16.454	 -2.88084	 -5.60047	 -17.9543	 44.4734	 
49.764	 -2.50363	 -4.33	 -16.454	 -2.88085	 -5.60048	 -17.9542	 44.4509	 
49.766	 -2.50362	 -4.33	 -16.454	 -2.88086	 -5.6005	 -17.9542	 44.4288	 
49.768	 -2.50361	 -4.33	 -16.454	 -2.88086	 -5.60052	 -17.9542	 44.4071	 
49.77	 -2.5036	 -4.33	 -16.454	 -2.88087	 -5.60054	 -17.9541	 44.3858	 
49.772	 -2.50359	 -4.33	 -16.4539	 -2.88088	 -5.60056	 -17.9541	 44.365	 
49.774	 -2.50357	 -4.33	 -16.4539	 -2.88089	 -5.60058	 -17.954	 44.3446	 
49.776	 -2.50356	 -4.33	 -16.4539	 -2.8809	 -5.60061	 -17.954	 44.3246	 
49.778	 -2.50355	 -4.33	 -16.4539	 -2.88091	 -5.60063	 -17.954	 44.3051	 
49.78	 -2.50354	 -4.33	 -16.4539	 -2.88092	 -5.60065	 -17.9539	 44.2861	 
49.782	 -2.50353	 -4.33	 -16.4539	 -2.88093	 -5.60067	 -17.9539	 44.2675	 
49.784	 -2.50351	 -4.33	 -16.4539	 -2.88094	 -5.6007	 -17.9538	 44.2494	 
49.786	 -2.5035	 -4.33	 -16.4539	 -2.88095	 -5.60072	 -17.9538	 44.2317	 
49.788	 -2.50349	 -4.33	 -16.4538	 -2.88096	 -5.60075	 -17.9538	 44.2146	 
49.79	 -2.50348	 -4.33	 -16.4538	 -2.88097	 -5.60077	 -17.9537	 44.1979	 
49.792	 -2.50346	 -4.33	 -16.4538	 -2.88098	 -5.6008	 -17.9537	 44.1817	 
49.794	 -2.50345	 -4.33	 -16.4538	 -2.88099	 -5.60082	 -17.9536	 44.166	 
49.796	 -2.50344	 -4.33	 -16.4538	 -2.881	 -5.60085	 -17.9536	 44.1507	 
49.798	 -2.50343	 -4.33	 -16.4538	 -2.88101	 -5.60088	 -17.9536	 44.136	 
49.8	 -2.50341	 -4.33	 -16.4538	 -2.88102	 -5.6009	 -17.9535	 44.1218	 
49.802	 -2.5034	 -4.33	 -16.4538	 -2.88103	 -5.60093	 -17.9535	 44.108	 
49.804	 -2.50339	 -4.33	 -16.4537	 -2.88105	 -5.60096	 -17.9534	 44.0948	 
49.806	 -2.50338	 -4.33	 -16.4537	 -2.88106	 -5.60099	 -17.9534	 44.082	 
49.808	 -2.50337	 -4.33	 -16.4537	 -2.88107	 -5.60102	 -17.9534	 44.0697	 
49.81	 -2.50335	 -4.33	 -16.4537	 -2.88108	 -5.60105	 -17.9533	 44.0579	 
49.812	 -2.50334	 -4.33	 -16.4537	 -2.88109	 -5.60108	 -17.9533	 44.0466	 
49.814	 -2.50333	 -4.33	 -16.4537	 -2.8811	 -5.60111	 -17.9532	 44.0358	 
49.816	 -2.50332	 -4.33	 -16.4537	 -2.88111	 -5.60114	 -17.9532	 44.0254	 
49.818	 -2.5033	 -4.33	 -16.4537	 -2.88113	 -5.60117	 -17.9532	 44.0155	 
49.82	 -2.50329	 -4.33	 -16.4537	 -2.88114	 -5.60121	 -17.9531	 44.0061	 
49.822	 -2.50328	 -4.33	 -16.4537	 -2.88115	 -5.60124	 -17.9531	 43.9972	 
49.824	 -2.50327	 -4.33	 -16.4537	 -2.88116	 -5.60127	 -17.953	 43.9887	 
49.826	 -2.50325	 -4.33	 -16.4537	 -2.88117	 -5.60131	 -17.953	 43.9807	 
49.828	 -2.50324	 -4.33	 -16.4536	 -2.88119	 -5.60134	 -17.9529	 43.9731	 
49.83	 -2.50323	 -4.33	 -16.4536	 -2.8812	 -5.60138	 -17.9529	 43.9659	 
49.832	 -2.50321	 -4.33	 -16.4536	 -2.88121	 -5.60141	 -17.9529	 43.9592	 
49.834	 -2.5032	 -4.33	 -16.4536	 -2.88123	 -5.60145	 -17.9528	 43.9529	 
49.836	 -2.50319	 -4.33	 -16.4536	 -2.88124	 -5.60148	 -17.9528	 43.947	 
49.838	 -2.50318	 -4.33	 -16.4536	 -2.88125	 -5.60152	 -17.9527	 43.9416	 
49.84	 -2.50316	 -4.33	 -16.4536	 -2.88126	 -5.60156	 -17.9527	 43.9365	 
49.842	 -2.50315	 -4.33	 -16.4536	 -2.88128	 -5.60159	 -17.9526	 43.9318	 
49.844	 -2.50314	 -4.33	 -16.4536	 -2.88129	 -5.60163	 -17.9526	 43.9275	 
49.846	 -2.50313	 -4.33	 -16.4536	 -2.8813	 -5.60167	 -17.9525	 43.9236	 
49.848	 -2.50311	 -4.33	 -16.4536	 -2.88132	 -5.60171	 -17.9525	 43.92	 
49.85	 -2.5031	 -4.33	 -16.4536	 -2.88133	 -5.60175	 -17.9525	 43.9168	 
49.852	 -2.50309	 -4.33	 -16.4536	 -2.88135	 -5.60179	 -17.9524	 43.9139	 
49.854	 -2.50307	 -4.33	 -16.4536	 -2.88136	 -5.60183	 -17.9524	 43.9113	 
49.856	 -2.50306	 -4.33	 -16.4536	 -2.88137	 -5.60187	 -17.9523	 43.909	 
49.858	 -2.50305	 -4.33	 -16.4536	 -2.88139	 -5.60191	 -17.9523	 43.907	 
49.86	 -2.50303	 -4.33	 -16.4536	 -2.8814	 -5.60195	 -17.9522	 43.9053	 
49.862	 -2.50302	 -4.33	 -16.4536	 -2.88142	 -5.602	 -17.9522	 43.9039	 
49.864	 -2.50301	 -4.33	 -16.4536	 -2.88143	 -5.60204	 -17.9521	 43.9027	 
49.866	 -2.503	 -4.33	 -16.4536	 -2.88145	 -5.60208	 -17.9521	 43.9018	 
49.868	 -2.50298	 -4.33	 -16.4536	 -2.88146	 -5.60213	 -17.952	 43.9011	 
49.87	 -2.50297	 -4.33	 -16.4536	 -2.88148	 -5.60217	 -17.952	 43.9006	 
49.872	 -2.50296	 -4.33	 -16.4536	 -2.88149	 -5.60222	 -17.952	 43.9003	 
49.874	 -2.50294	 -4.33	 -16.4536	 -2.88151	 -5.60226	 -17.9519	 43.9002	 
49.876	 -2.50293	 -4.33	 -16.4535	 -2.88152	 -5.60231	 -17.9519	 43.9002	 
49.878	 -2.50292	 -4.33	 -16.4535	 -2.88154	 -5.60235	 -17.9518	 43.9004	 
49.88	 -2.5029	 -4.33	 -16.4535	 -2.88155	 -5.6024	 -17.9518	 43.9008	 
49.882	 -2.50289	 -4.33	 -16.4535	 -2.88157	 -5.60244	 -17.9517	 43.9012	 
49.884	 -2.50288	 -4.33	 -16.4535	 -2.88158	 -5.60249	 -17.9517	 43.9018	 
49.886	 -2.50286	 -4.33	 -16.4535	 -2.8816	 -5.60254	 -17.9516	 43.9024	 
49.888	 -2.50285	 -4.33	 -16.4535	 -2.88161	 -5.60259	 -17.9516	 43.9031	 
49.89	 -2.50284	 -4.33	 -16.4535	 -2.88163	 -5.60264	 -17.9515	 43.9039	 
49.892	 -2.50282	 -4.33	 -16.4535	 -2.88165	 -5.60269	 -17.9515	 43.9047	 
49.894	 -2.50281	 -4.33	 -16.4536	 -2.88166	 -5.60273	 -17.9514	 43.9055	 
49.896	 -2.5028	 -4.33	 -16.4536	 -2.88168	 -5.60278	 -17.9514	 43.9063	 
49.898	 -2.50278	 -4.33	 -16.4536	 -2.88169	 -5.60283	 -17.9513	 43.9071	 
49.9	 -2.50277	 -4.33	 -16.4536	 -2.88171	 -5.60289	 -17.9513	 43.9079	 
49.902	 -2.50276	 -4.33	 -16.4536	 -2.88173	 -5.60294	 -17.9512	 43.9087	 
49.904	 -2.50274	 -4.33	 -16.4536	 -2.88174	 -5.60299	 -17.9512	 43.9093	 
49.906	 -2.50273	 -4.33	 -16.4536	 -2.88176	 -5.60304	 -17.9511	 43.9099	 
49.908	 -2.50272	 -4.33	 -16.4536	 -2.88178	 -5.60309	 -17.9511	 43.9104	 
49.91	 -2.5027	 -4.33	 -16.4536	 -2.88179	 -5.60314	 -17.951	 43.9108	 
49.912	 -2.50269	 -4.33	 -16.4536	 -2.88181	 -5.6032	 -17.951	 43.911	 
49.914	 -2.50268	 -4.33	 -16.4536	 -2.88183	 -5.60325	 -17.9509	 43.9111	 
49.916	 -2.50266	 -4.33	 -16.4536	 -2.88185	 -5.6033	 -17.9509	 43.9111	 
49.918	 -2.50265	 -4.33	 -16.4536	 -2.88186	 -5.60336	 -17.9508	 43.9108	 
49.92	 -2.50264	 -4.33	 -16.4536	 -2.88188	 -5.60341	 -17.9508	 43.9104	 
49.922	 -2.50262	 -4.33	 -16.4536	 -2.8819	 -5.60347	 -17.9507	 43.9097	 
49.924	 -2.50261	 -4.33	 -16.4536	 -2.88192	 -5.60352	 -17.9507	 43.9088	 
49.926	 -2.5026	 -4.33	 -16.4536	 -2.88193	 -5.60358	 -17.9506	 43.9077	 
49.928	 -2.50258	 -4.33	 -16.4536	 -2.88195	 -5.60364	 -17.9506	 43.9063	 
49.93	 -2.50257	 -4.33	 -16.4536	 -2.88197	 -5.60369	 -17.9505	 43.9046	 
49.932	 -2.50255	 -4.33	 -16.4536	 -2.88199	 -5.60375	 -17.9505	 43.9027	 
49.934	 -2.50254	 -4.33	 -16.4536	 -2.882	 -5.60381	 -17.9504	 43.9004	 
49.936	 -2.50253	 -4.33	 -16.4536	 -2.88202	 -5.60387	 -17.9504	 43.8978	 
49.938	 -2.50251	 -4.33	 -16.4536	 -2.88204	 -5.60392	 -17.9503	 43.8949	 
49.94	 -2.5025	 -4.33	 -16.4536	 -2.88206	 -5.60398	 -17.9503	 43.8916	 
49.942	 -2.50249	 -4.33	 -16.4537	 -2.88208	 -5.60404	 -17.9502	 43.888	 
49.944	 -2.50247	 -4.33	 -16.4537	 -2.8821	 -5.6041	 -17.9502	 43.884	 
49.946	 -2.50246	 -4.33	 -16.4537	 -2.88211	 -5.60416	 -17.9501	 43.8795	 
49.948	 -2.50244	 -4.33	 -16.4537	 -2.88213	 -5.60422	 -17.9501	 43.8747	 
49.95	 -2.50243	 -4.33	 -16.4537	 -2.88215	 -5.60428	 -17.95	 43.8695	 
49.952	 -2.50242	 -4.33	 -16.4537	 -2.88217	 -5.60434	 -17.95	 43.8639	 
49.954	 -2.5024	 -4.33	 -16.4537	 -2.88219	 -5.6044	 -17.9499	 43.8578	 
49.956	 -2.50239	 -4.33	 -16.4537	 -2.88221	 -5.60446	 -17.9499	 43.8512	 
49.958	 -2.50237	 -4.33	 -16.4537	 -2.88223	 -5.60453	 -17.9498	 43.8442	 
49.96	 -2.50236	 -4.33	 -16.4537	 -2.88224	 -5.60459	 -17.9498	 43.8368	 
49.962	 -2.50235	 -4.33	 -16.4537	 -2.88226	 -5.60465	 -17.9497	 43.8288	 
49.964	 -2.50233	 -4.33	 -16.4537	 -2.88228	 -5.60471	 -17.9497	 43.8203	 
49.966	 -2.50232	 -4.33	 -16.4538	 -2.8823	 -5.60478	 -17.9496	 43.8114	 
49.968	 -2.5023	 -4.33	 -16.4538	 -2.88232	 -5.60484	 -17.9496	 43.8019	 
49.97	 -2.50229	 -4.33	 -16.4538	 -2.88234	 -5.6049	 -17.9495	 43.7919	 
49.972	 -2.50228	 -4.33	 -16.4538	 -2.88236	 -5.60497	 -17.9494	 43.7814	 
49.974	 -2.50226	 -4.33	 -16.4538	 -2.88238	 -5.60503	 -17.9494	 43.7704	 
49.976	 -2.50225	 -4.33	 -16.4538	 -2.8824	 -5.6051	 -17.9493	 43.7588	 
49.978	 -2.50223	 -4.33	 -16.4538	 -2.88242	 -5.60516	 -17.9493	 43.7467	 
49.98	 -2.50222	 -4.33	 -16.4538	 -2.88244	 -5.60523	 -17.9492	 43.734	 
49.982	 -2.50221	 -4.33	 -16.4538	 -2.88246	 -5.6053	 -17.9492	 43.7207	 
49.984	 -2.50219	 -4.33	 -16.4539	 -2.88248	 -5.60536	 -17.9491	 43.7069	 
49.986	 -2.50218	 -4.33	 -16.4539	 -2.8825	 -5.60543	 -17.9491	 43.6925	 
49.988	 -2.50216	 -4.33	 -16.4539	 -2.88252	 -5.6055	 -17.949	 43.6775	 
49.99	 -2.50215	 -4.33	 -16.4539	 -2.88254	 -5.60556	 -17.949	 43.662	 
49.992	 -2.50213	 -4.33	 -16.4539	 -2.88256	 -5.60563	 -17.9489	 43.6459	 
49.994	 -2.50212	 -4.33	 -16.4539	 -2.88258	 -5.6057	 -17.9489	 43.6292	 
49.996	 -2.50211	 -4.33	 -16.4539	 -2.8826	 -5.60577	 -17.9488	 43.6119	 
49.998	 -2.50209	 -4.33	 -16.454	 -2.88262	 -5.60584	 -17.9487	 43.594	 
50	 -2.50208	 -4.33	 -16.454	 -2.88264	 -5.60591	 -17.9487	 43.5755	 
50.002	 -2.50206	 -4.33	 -16.454	 -2.88266	 -5.60598	 -17.9486	 43.5565	 
50.004	 -2.50205	 -4.33	 -16.454	 -2.88268	 -5.60605	 -17.9486	 43.5368	 
